id,name,X,Y,area,subcatchment,river,catchment,country,KGE,correlation,bias,variability,strahler,pfafstetter,rl1.5,rl2,rl5,rl10,rl20,rl50,rl100,rl200,rl500,n_events_obs,TP,FN,FP,recall,precision,f0.8
199,Graz,4732500,2677500,7100,Drava,Mur,Danube,AT,,,,,,142311,374.0,450.4,638.5,763.0,882.5,1037.1,1153.0,1268.4,1420.7,0,0.0,0.0,0.0,,,
200,Mellach,4742500,2662500,7275,Drava,Mur,Danube,AT,0.581,0.839,1.26,1.287,,142311,376.9,453.5,642.2,767.1,886.9,1042.0,1158.2,1273.9,1426.7,0,0.0,0.0,0.0,,,
201,Mureck (Schreibpegel),4762500,2637500,9700,Drava,Mur,Danube,AT,0.619,0.825,1.223,1.255,,142111,527.4,623.1,858.7,1014.7,1164.3,1357.9,1503.0,1647.6,1838.4,0,0.0,0.0,0.0,,,
202,St.Georgen ob Judenburt,4662500,2687500,2375,Drava,Mur,Danube,AT,0.771,0.775,0.977,0.965,,142511,151.7,186.9,273.3,330.5,385.4,456.5,509.8,562.8,632.8,1,0.0,1.0,0.0,0.0,,0.0
203,Zeltweg,4677500,2687500,3000,Drava,Mur,Danube,AT,0.745,0.794,1.094,1.118,,142511,166.2,202.8,292.9,352.5,409.7,483.8,539.3,594.6,667.5,1,0.0,1.0,0.0,0.0,,0.0
207,Siezenheim,4542500,2742500,950,Inn,Saalach,Danube,AT,0.789,0.856,0.946,1.145,,202211,228.6,273.7,384.7,458.2,528.6,619.9,688.3,756.4,846.3,1,0.0,1.0,0.0,0.0,,0.0
208,Golling,4562500,2722500,3675,Inn,Salzach,Danube,AT,0.89,0.896,1.036,1.01,,202311,403.4,462.1,606.7,702.4,794.2,913.1,1002.2,1090.9,1208.0,2,1.0,1.0,0.0,0.5,1.0,0.7192982456140351
209,Oberndorf,4537500,2762500,6150,Inn,Salzach,Danube,AT,,,,,,202111,901.3,1061.4,1455.3,1716.2,1966.4,2290.2,2532.9,2774.7,3093.7,1,0.0,1.0,0.0,0.0,,0.0
210,Salzburg,4552500,2747500,4625,Inn,Salzach,Danube,AT,,,,,,202311,616.7,715.2,957.7,1118.2,1272.2,1471.5,1620.8,1769.7,1966.0,1,0.0,1.0,0.0,0.0,,0.0
212,Werfen,4562500,2707500,3050,Inn,Salzach,Danube,AT,0.852,0.865,1.011,0.94,,202311,291.7,331.4,429.2,494.0,556.1,636.5,696.7,756.7,835.9,3,1.0,2.0,0.0,0.3333333333333333,1.0,0.5616438356164384
214,Raabs an der Thaya,4722500,2872500,1375,Morava,Thaya,Danube,AT,0.636,0.697,1.196,1.043,,182311,39.8,54.2,89.4,112.7,135.1,164.1,185.8,207.4,235.9,3,0.0,3.0,0.0,0.0,,0.0
215,Theresienthal,4602500,2762500,1425,Traun,Traun,Danube,AT,,,,,,191813,303.3,350.0,464.8,540.9,613.8,708.2,779.0,849.5,942.4,1,0.0,1.0,0.0,0.0,,0.0
216,Wels-Lichtenegg,4612500,2782500,3425,Traun,Traun,Danube,AT,0.806,0.858,1.131,0.977,,191811,559.5,662.2,915.0,1082.3,1242.8,1450.6,1606.4,1761.5,1966.2,0,0.0,0.0,0.0,,,
221,Greimpersdorf,4682500,2787500,1100,Ybbs,Ybbs,Danube,AT,0.828,0.842,1.022,1.062,,191411,249.8,313.9,471.5,575.8,675.9,805.4,902.5,999.2,1126.8,1,0.0,1.0,0.0,0.0,,0.0
223,Hart im Zillertal,4462500,2692500,1175,Inn,Ziller,Danube,AT,0.64,0.647,0.941,1.032,,203321,156.1,176.9,228.1,262.0,294.6,336.7,368.3,399.7,441.2,5,0.0,5.0,0.0,0.0,,0.0
225,Gisingen,4292500,2677500,1300,Ill,Ill,Rhine,AT,0.723,0.751,0.923,0.906,,15611,145.9,166.5,217.3,250.9,283.1,324.9,356.1,387.3,428.4,0,0.0,0.0,0.0,,,
226,Bangs,4282500,2677500,4650,Rhine,Rhine,Rhine,AT,,,,,,15711,508.1,563.6,700.3,790.9,877.7,990.1,1074.3,1158.2,1269.0,1,0.0,1.0,0.0,0.0,,0.0
227,Lustenau (Eisenbahnbrücke),4292500,2697500,6350,Rhine,Rhine,Rhine,AT,0.844,0.873,0.915,0.971,,15511,684.6,759.4,943.4,1065.2,1182.1,1333.3,1446.7,1559.6,1708.6,1,0.0,1.0,0.0,0.0,,0.0
228,Bezdan,5002500,2577500,209100,Danube,Danube,Danube,RS,0.716,0.791,1.111,1.157,,151111,5769.4,6611.9,8685.2,10057.9,11374.7,13079.1,14356.3,15628.8,17307.7,2,2.0,0.0,0.0,1.0,1.0,1.0
229,Banatska Palanka,5217500,2482500,564150,Danube,Danube,Danube,RS,,,,,,72111,11934.4,13054.2,15809.8,17634.2,19384.3,21649.6,23347.1,25038.4,27269.8,0,0.0,0.0,0.0,,,
230,Jasa Tomic,5167500,2547500,4550,Tamis,Tamis,Danube,RS,,,,,,92411,72.7,107.9,194.5,251.9,306.9,378.1,431.5,484.7,554.8,1,1.0,0.0,0.0,1.0,1.0,1.0
231,Kusic,5232500,2487500,1425,Danube,Nera,Danube,RS,0.819,0.858,0.98,0.89,,72211,55.0,66.9,96.3,115.7,134.4,158.5,176.6,194.6,218.4,1,0.0,1.0,0.0,0.0,,0.0
232,Zajecar,5307500,2387500,2125,Danube,Beli Timok,Danube,RS,0.757,0.77,1.046,1.064,,72011,57.7,79.4,132.7,168.1,202.0,245.9,278.8,311.5,354.8,2,0.0,2.0,0.0,0.0,,0.0
233,Cokonjar,5307500,2402500,3950,Danube,Veliki Timok,Danube,RS,0.811,0.854,1.042,0.888,,72011,114.4,152.8,247.2,309.8,369.7,447.4,505.6,563.5,640.0,2,0.0,2.0,0.0,0.0,,0.0
234,Jamena,5032500,2457500,63375,Sava,Sava,Danube,RS,0.9,0.903,0.978,1.007,,103111,2937.4,3224.8,3932.3,4400.6,4849.9,5431.5,5867.2,6301.4,6874.3,0,0.0,0.0,0.0,,,
235,Sremaska Mitrovica,5072500,2477500,87100,Sava,Sava,Danube,RS,0.9,0.904,1.015,0.976,,101311,3949.6,4360.1,5370.4,6039.2,6680.8,7511.3,8133.6,8753.7,9571.7,1,1.0,0.0,0.0,1.0,1.0,1.0
236,Radalj,5047500,2412500,17850,Sava,Drina,Danube,RS,0.739,0.745,1.03,0.952,,102311,1131.2,1491.5,2378.3,2965.4,3528.6,4257.5,4803.8,5348.1,6066.1,1,1.0,0.0,0.0,1.0,1.0,1.0
237,Beli Brod,5132500,2417500,1825,Sava,Kolubara,Danube,RS,0.585,0.705,1.021,1.29,,101211,139.7,177.5,270.4,331.9,390.9,467.2,524.5,581.5,656.7,0,0.0,0.0,0.0,,,
238,Varvarin,5237500,2357500,31400,Velika Morava,Velika Morava,Danube,RS,0.745,0.85,1.194,0.932,,82111,576.7,806.1,1370.7,1744.5,2103.1,2567.3,2915.1,3261.6,3718.8,1,0.0,1.0,0.0,0.0,,0.0
239,Bagrdan,5222500,2392500,33500,Velika Morava,Velika Morava,Danube,RS,0.843,0.855,1.057,0.989,,81111,583.3,807.0,1357.4,1721.9,2071.4,2523.9,2863.0,3200.8,3646.5,2,0.0,2.0,0.0,0.0,,0.0
240,Kratovska stena,5132500,2362500,3075,Velika Morava,Zapadna Morava,Danube,RS,0.815,0.818,0.984,0.97,,82311,128.6,164.6,253.0,311.6,367.8,440.5,495.0,549.3,621.0,1,0.0,1.0,0.0,0.0,,0.0
241,Milocaj,5177500,2357500,4675,Velika Morava,Zapadna Morava,Danube,RS,0.609,0.815,1.277,0.796,,82311,150.0,196.5,311.0,386.8,459.5,553.7,624.2,694.5,787.2,1,0.0,1.0,0.0,0.0,,0.0
242,Jasika,5232500,2347500,14600,Velika Morava,Zapadna Morava,Danube,RS,0.716,0.84,1.232,0.966,,82111,353.1,466.1,744.2,928.3,1104.9,1333.5,1504.9,1675.5,1900.7,1,0.0,1.0,0.0,0.0,,0.0
243,Vranjski Priboj,5307500,2247500,2825,Velika Morava,Juzna Morava,Danube,RS,0.769,0.828,0.854,1.054,,83511,33.6,45.5,74.6,93.8,112.3,136.2,154.2,172.0,195.6,0,0.0,0.0,0.0,,,
245,Korvingrad,5282500,2312500,9450,Velika Morava,Juzna Morava,Danube,RS,0.824,0.826,0.991,0.977,,83311,167.8,244.3,432.8,557.5,677.2,832.1,948.2,1063.8,1216.4,1,0.0,1.0,0.0,0.0,,0.0
246,Mojsinje,5252500,2347500,15400,Velika Morava,Juzna Morava,Danube,RS,0.827,0.831,0.969,1.025,,83111,248.1,381.1,708.5,925.3,1133.2,1402.4,1604.1,1805.1,2070.2,1,0.0,1.0,0.0,0.0,,0.0
247,Doljevac,5277500,2307500,2075,Velika Morava,Toplica,Danube,RS,0.731,0.732,1.003,1.019,,83411,29.2,39.0,63.2,79.2,94.5,114.3,129.2,144.0,163.6,4,4.0,0.0,0.0,1.0,1.0,1.0
250,Novi Sad,5087500,2507500,256375,Danube,Danube,Danube,RS,,,,,,131111,6662.0,7523.0,9641.7,11044.4,12390.0,14131.7,15436.8,16737.2,18452.9,1,1.0,0.0,0.0,1.0,1.0,1.0
251,Zemun,5142500,2472500,406800,Danube,Danube,Danube,RS,,,,,,111111,8847.6,9742.2,11943.8,13401.5,14799.7,16609.5,17965.7,19317.0,21099.7,1,1.0,0.0,0.0,1.0,1.0,1.0
252,Novi Knezevac,5097500,2607500,140675,Tisa,Tisza,Danube,RS,,,,,,121111,2658.1,3026.7,3933.7,4534.3,5110.3,5856.0,6414.8,6971.5,7706.0,0,0.0,0.0,0.0,,,
253,Senta,5102500,2582500,141250,Tisa,Tisza,Danube,RS,,,,,,121111,2664.0,3032.8,3940.2,4541.1,5117.4,5863.4,6422.4,6979.4,7714.2,0,0.0,0.0,0.0,,,
254,N.Becej brana gv,5107500,2542500,147050,Tisa,Tisza,Danube,RS,,,,,,121111,2696.8,3065.9,3974.4,4575.9,5152.9,5899.7,6459.4,7017.0,7752.7,0,0.0,0.0,0.0,,,
255,Titel,5127500,2507500,149025,Tisa,Tisza,Danube,RS,,,,,,121111,2703.3,3072.8,3982.1,4584.1,5161.6,5909.1,6469.2,7027.3,7763.6,0,0.0,0.0,0.0,,,
256,Beograd,5147500,2467500,95300,Sava,Sava,Danube,RS,,,,,,101111,4003.1,4424.6,5461.9,6148.7,6807.4,7660.2,8299.1,8935.8,9775.7,1,1.0,0.0,0.0,1.0,1.0,1.0
257,Lopatnica lakat,5172500,2347500,7825,Velika Morava,Ibar,Danube,RS,0.682,0.8,1.059,1.24,,82211,245.1,321.7,510.3,635.2,754.9,910.0,1026.2,1141.9,1294.6,1,0.0,1.0,0.0,0.0,,0.0
258,Knjazevac,5307500,2352500,1175,Danube,Beli Timok,Danube,RS,0.603,0.628,1.118,1.073,,72011,29.1,49.8,100.9,134.6,167.0,209.0,240.4,271.7,313.1,1,0.0,1.0,0.0,0.0,,0.0
259,Drazevac,5127500,2442500,3650,Sava,Kolubara,Danube,RS,,,,,,101211,154.7,205.1,329.1,411.2,489.9,591.8,668.2,744.3,844.7,0,0.0,0.0,0.0,,,
260,Apatin,5012500,2552500,211925,Danube,Danube,Danube,RS,,,,,,151111,5768.5,6605.7,8666.0,10030.0,11338.5,13032.1,14301.3,15565.8,17234.1,2,1.0,1.0,0.0,0.5,1.0,0.7192982456140351
261,Bogojevo,5032500,2532500,253300,Danube,Danube,Danube,RS,0.601,0.706,1.176,1.203,,131111,6662.1,7549.5,9733.5,11179.4,12566.5,14361.8,15707.2,17047.6,18816.1,1,1.0,0.0,0.0,1.0,1.0,1.0
262,Smederevo,5187500,2462500,520500,Danube,Danube,Danube,RS,,,,,,91111,11600.8,12620.7,15130.8,16792.6,18386.7,20450.1,21996.3,23536.9,25569.4,0,0.0,0.0,0.0,,,
263,Markovicevo,5182500,2532500,1000,Tamis,Brzava,Danube,RS,0.717,0.747,0.98,0.877,,92211,22.0,28.4,44.1,54.5,64.5,77.5,87.2,96.8,109.5,1,0.0,1.0,0.0,0.0,,0.0
264,Ljubicevski most,5197500,2457500,37650,Velika Morava,Velika Morava,Danube,RS,0.862,0.872,1.029,0.958,,81111,601.0,809.3,1321.9,1661.3,1986.8,2408.2,2724.0,3038.6,3453.6,2,1.0,1.0,0.0,0.5,1.0,0.7192982456140351
265,Sint-Joris-Weert,3942500,3092500,750,Scheldt,Dyle,Scheldt,BE,0.539,0.745,1.068,1.378,,25,29.2,39.8,65.8,83.0,99.5,120.9,136.9,152.9,173.9,1,0.0,1.0,0.0,0.0,,0.0
266,Diest,3972500,3107500,1950,Scheldt,Demer,Scheldt,BE,,,,,,24,55.7,64.1,84.9,98.6,111.8,128.8,141.6,154.3,171.1,2,1.0,1.0,0.0,0.5,1.0,0.7192982456140351
267,Lot,3917500,3087500,675,Scheldt,Dyle,Scheldt,BE,0.774,0.823,1.117,1.076,,22,19.0,22.4,30.8,36.4,41.8,48.8,54.0,59.2,66.0,2,0.0,2.0,0.0,0.0,,0.0
268,Overboelare,3887500,3087500,775,Scheldt,Dender,Scheldt,BE,0.733,0.794,0.831,0.99,,41,41.4,55.4,89.6,112.3,134.1,162.3,183.4,204.4,232.1,0,0.0,0.0,0.0,,,
269,Bossuit,3857500,3092500,5250,Scheldt,Scheldt,Scheldt,BE,0.693,0.702,1.07,1.004,,71,131.3,150.9,199.1,231.0,261.6,301.2,330.8,360.4,399.4,0,0.0,0.0,0.0,,,
270,Menen,3832500,3097500,3050,Scheldt,Leie,Scheldt,BE,0.551,0.8,1.4,0.966,,61,182.5,220.4,313.5,375.2,434.4,510.9,568.3,625.5,700.9,0,0.0,0.0,0.0,,,
271,Kopčany,4847500,2887500,9550,Morava,Morava,Danube,SK,,,,,,183311,262.7,328.8,491.3,599.0,702.2,835.8,936.0,1035.8,1167.4,0,0.0,0.0,0.0,,,
272,Moravský Sv. Ján,4832500,2857500,24125,Morava,Morava,Danube,SK,0.759,0.811,1.129,0.925,,181111,355.1,461.6,723.7,897.2,1063.6,1279.0,1440.4,1601.3,1813.5,1,0.0,1.0,0.0,0.0,,0.0
273,Devín,4842500,2807500,131250,Danube,Danube,Danube,SK,0.881,0.887,1.038,1.012,,175111,5184.5,5992.1,7979.6,9295.5,10557.7,12191.6,13415.9,14635.8,16245.2,1,0.0,1.0,0.0,0.0,,0.0
274,Liptovský Mikuláš,5022500,2932500,1125,Vah,Vah,Danube,SK,0.811,0.82,1.048,1.031,,163701,65.1,78.2,110.4,131.7,152.1,178.6,198.4,218.2,244.2,1,0.0,1.0,1.0,0.0,0.0,0.0
275,Hubová,4997500,2927500,2100,Vah,Vah,Danube,SK,,,,,,163701,67.0,86.4,134.0,165.5,195.8,234.9,264.3,293.5,332.1,3,3.0,0.0,0.0,1.0,1.0,1.0
276,Dierová,4987500,2937500,2000,Vah,Orava,Danube,SK,,,,,,163601,108.8,142.5,225.5,280.5,333.2,401.4,452.5,503.4,570.6,0,0.0,0.0,0.0,,,
277,Strečno,4967500,2932500,5475,Vah,Vah,Danube,SK,0.691,0.711,1.013,0.893,,163301,210.7,259.4,379.2,458.6,534.7,633.2,707.1,780.6,877.7,0,0.0,0.0,0.0,,,
278,Šaľa,4912500,2807500,10675,Vah,Vah,Danube,SK,0.6,0.683,0.979,0.757,,163101,394.1,474.6,672.7,803.8,929.6,1092.4,1214.4,1335.9,1496.3,0,0.0,0.0,0.0,,,
279,Nitrianska Streda,4922500,2862500,2025,Vah,Nitra,Danube,SK,0.796,0.798,1.026,0.998,,162101,72.0,86.4,121.8,145.2,167.7,196.8,218.6,240.3,268.9,1,0.0,1.0,0.0,0.0,,0.0
280,Nové Zámky,4927500,2792500,3700,Vah,Nitra,Danube,SK,0.8,0.806,1.045,0.984,,162101,102.9,126.2,183.4,221.2,257.5,304.6,339.8,374.9,421.2,1,0.0,1.0,0.0,0.0,,0.0
281,Komárno,4927500,2772500,150775,Danube,Danube,Danube,SK,0.843,0.871,1.077,1.045,,171111,5280.5,6094.1,8096.6,9422.3,10694.0,12340.1,13573.6,14802.6,16424.1,1,0.0,1.0,0.0,0.0,,0.0
282,Banská Bystrica,4992500,2887500,1825,Hron,Hron,Danube,SK,0.778,0.782,1.033,1.021,,156111,84.5,105.8,158.2,192.9,226.3,269.4,301.7,333.9,376.3,1,0.0,1.0,0.0,0.0,,0.0
283,Brehy,4962500,2847500,3825,Hron,Hron,Danube,SK,0.855,0.862,0.965,0.971,,156111,212.7,245.7,326.9,380.6,432.2,498.9,548.9,598.8,664.5,1,0.0,1.0,0.0,0.0,,0.0
284,Slovenské Ďarmoty,5012500,2817500,2750,Ipel,Ipel,Danube,SK,0.745,0.779,1.003,1.127,,154111,62.8,80.4,123.7,152.3,179.8,215.4,242.0,268.6,303.6,1,0.0,1.0,0.0,0.0,,0.0
285,Lenártovce,5082500,2862500,1700,Tisa,Slana,Danube,SK,0.77,0.783,1.043,1.064,,126251,70.9,95.4,155.4,195.2,233.4,282.8,319.8,356.7,405.4,2,0.0,2.0,0.0,0.0,,0.0
286,Vlkyňa,5077500,2852500,1325,Tisa,Rimava,Danube,SK,0.763,0.791,1.033,1.105,,126241,42.1,55.9,89.8,112.2,133.7,161.5,182.4,203.2,230.6,1,0.0,1.0,0.0,0.0,,0.0
287,Chmelnica,5097500,2967500,1325,Dunajec,Poprad,Vistula,SK,0.683,0.711,1.103,1.081,3.0,6211,119.8,156.9,248.2,308.6,366.6,441.6,497.9,553.9,627.8,0,0.0,0.0,0.0,,,
288,Margecany,5122500,2927500,1050,Tisa,Hornad,Danube,SK,0.785,0.845,0.992,1.149,,126351,43.5,55.9,86.3,106.4,125.8,150.8,169.5,188.2,212.8,0,0.0,0.0,0.0,,,
289,Košické Olšany,5152500,2907500,1200,Tisa,Torysa,Danube,SK,0.568,0.776,0.899,1.355,,126321,66.0,87.8,141.2,176.6,210.6,254.6,287.5,320.3,363.6,0,0.0,0.0,0.0,,,
290,Humenné,5192500,2937500,1275,Tisa,Laborec,Danube,SK,0.754,0.782,0.933,1.094,,128223,103.0,123.6,174.3,207.9,240.2,281.9,313.2,344.3,385.4,0,0.0,0.0,0.0,,,
291,Lekárovce,5222500,2902500,2050,Tisa,Uzh,Danube,SK,0.802,0.811,0.945,0.978,,128222,240.8,281.6,382.2,448.7,512.6,595.2,657.2,718.9,800.3,1,0.0,1.0,0.0,0.0,,0.0
292,Veľké Kapušany,5212500,2892500,2350,Tisa,Latorica,Danube,SK,0.714,0.716,0.971,1.003,,128231,209.0,245.7,335.8,395.4,452.7,526.7,582.2,637.6,710.5,2,0.0,2.0,0.0,0.0,,0.0
293,Hanušovce nad Toplou,5157500,2947500,1075,Tisa,Topla,Danube,SK,0.78,0.806,1.026,1.1,,128321,58.5,73.9,111.8,136.9,160.9,192.1,215.5,238.7,269.4,0,0.0,0.0,0.0,,,
294,Streda nad Bodrogom,5187500,2877500,10750,Tisa,Bodrog,Danube,SK,0.751,0.782,1.027,1.117,,128111,580.7,682.2,932.1,1097.5,1256.2,1461.6,1615.5,1768.9,1971.2,0,0.0,0.0,0.0,,,
295,Akslen,4237500,4297500,825,Lagen,Bovri,Glomma,NO,0.544,0.743,0.632,0.918,4.0,242,50.8,59.2,79.8,93.4,106.5,123.4,136.1,148.7,165.4,2,2.0,0.0,1.0,1.0,0.6666666666666666,0.7663551401869159
297,Bagn,4292500,4192500,2975,Drammen,Begna,Drammen,NO,0.702,0.709,0.937,0.991,,32,129.6,148.9,196.2,227.6,257.6,296.5,325.7,354.7,393.1,0,0.0,0.0,0.0,,,
298,Bergheim,4282500,4147500,4275,Drammen,Hallingdalselva,Drammen,NO,0.506,0.614,0.819,1.249,2.0,22,283.0,321.4,416.0,478.7,538.8,616.6,674.9,733.0,809.6,0,0.0,0.0,0.0,,,
299,Dølplass,4342500,4342500,2125,"Glomma, headwaters",Folla,Glomma,NO,0.528,0.603,0.758,1.077,2.0,316,117.2,144.8,212.6,257.6,300.7,356.4,398.2,439.9,494.8,1,0.0,1.0,0.0,0.0,,0.0
301,Eide,4307500,4282500,7925,Lagen,Lagen,Glomma,NO,0.599,0.882,0.617,1.003,2.0,215,433.4,490.9,632.2,725.8,815.6,931.8,1018.8,1105.6,1220.0,1,1.0,0.0,1.0,1.0,0.5,0.6212121212121212
302,Elverum,4407500,4202500,15450,"Glomma, headwaters",Glomma,Glomma,NO,0.756,0.842,0.819,0.962,1.0,313,753.8,890.2,1226.0,1448.3,1661.6,1937.6,2144.5,2350.5,2622.5,1,0.0,1.0,0.0,0.0,,0.0
303,Etna,4302500,4207500,575,Drammen,Etna,Drammen,NO,0.695,0.728,0.956,0.871,,33,72.3,85.7,118.8,140.7,161.7,188.9,209.3,229.6,256.4,0,0.0,0.0,0.0,,,
304,Faukstad,4287500,4292500,1475,Lagen,Sjoa,Glomma,NO,0.641,0.738,0.785,1.119,3.0,221,123.1,141.6,187.3,217.4,246.4,283.9,312.0,340.0,376.9,0,0.0,0.0,1.0,,0.0,0.0
307,Hummelvoll,4377500,4367500,2450,"Glomma, headwaters",Glomma,Glomma,NO,0.576,0.66,0.746,0.99,1.0,317,117.2,135.3,179.8,209.2,237.5,274.1,301.5,328.8,364.9,0,0.0,0.0,0.0,,,
309,Knappom,4437500,4177500,1650,"Glomma, headwaters",Flisa,Glomma,NO,0.648,0.752,0.839,0.81,2.0,312,95.4,108.8,141.9,163.8,184.8,212.0,232.4,252.7,279.5,0,0.0,0.0,0.0,,,
310,Lalm,4277500,4307500,4025,Lagen,Otta,Glomma,NO,0.623,0.849,0.655,0.979,3.0,241,185.6,212.6,279.1,323.1,365.4,420.0,461.0,501.8,555.6,5,4.0,1.0,0.0,0.8,1.0,0.9111111111111111
311,Losna,4337500,4242500,11200,Lagen,Lagen,Glomma,NO,0.781,0.883,0.815,1.002,2.0,215,657.1,747.6,970.4,1117.8,1259.3,1442.4,1579.6,1716.3,1896.6,1,1.0,0.0,0.0,1.0,1.0,1.0
312,Mjøndalen bru,4317500,4072500,17050,Drammen,Drammen,Drammen,NO,0.845,0.865,0.932,1.035,1.0,11,637.7,726.1,943.7,1087.8,1226.1,1405.0,1539.0,1672.6,1848.9,0,0.0,0.0,0.0,,,
314,Norsfoss,4432500,4137500,18800,"Glomma, headwaters",Glomma,Glomma,NO,0.802,0.87,0.865,0.934,1.0,311,852.3,990.4,1330.1,1555.0,1770.7,2050.0,2259.2,2467.7,2742.8,0,0.0,0.0,0.0,,,
315,Nye Stai,4377500,4267500,8925,"Glomma, headwaters",Glomma,Glomma,NO,0.711,0.856,0.978,0.751,1.0,315,511.0,614.6,869.6,1038.5,1200.4,1410.1,1567.1,1723.7,1930.1,1,0.0,1.0,0.0,0.0,,0.0
319,Skålfoss,4307500,4112500,5100,Drammen,Snarum,Drammen,NO,0.715,0.761,0.844,1.0,2.0,21,311.2,352.6,454.4,521.8,586.4,670.1,732.8,795.3,877.7,0,0.0,0.0,0.0,,,
320,Skarnes,4412500,4127500,20375,"Glomma, headwaters",Glomma,Glomma,NO,0.759,0.906,1.049,0.783,1.0,311,887.7,1024.5,1361.1,1584.0,1797.8,2074.5,2281.9,2488.6,2761.2,0,0.0,0.0,0.0,,,
323,Strømstøa,4327500,4137500,4750,Drammen,Adalselva,Drammen,NO,0.728,0.736,0.99,0.937,,32,201.5,228.9,296.5,341.1,384.0,439.5,481.1,522.5,577.2,0,0.0,0.0,0.0,,,
327,Veliko Selo,5222500,2437500,1050,Danube,Mlava,Danube,RS,0.741,0.745,0.98,1.038,,72411,38.1,46.9,68.4,82.6,96.2,113.9,127.2,140.4,157.8,1,0.0,1.0,0.0,0.0,,0.0
330,Almourol,2742500,2012500,67500,Tagus,Tagus,Tagus,PT,0.767,0.812,1.008,0.862,1.0,311,1843.6,2398.9,3765.7,4670.7,5538.7,6662.3,7504.3,8343.2,9450.0,2,2.0,0.0,0.0,1.0,1.0,1.0
331,Tramagal,2757500,2007500,62200,Tagus,Tagus,Tagus,PT,0.689,0.75,1.07,0.829,1.0,511,1351.4,1756.3,2752.8,3412.6,4045.5,4864.7,5478.6,6090.2,6897.1,2,2.0,0.0,0.0,1.0,1.0,1.0
332,Martina,4352500,2637500,2025,Inn,Inn,Danube,CH,,,,,,203331,166.6,201.2,286.3,342.7,396.8,466.7,519.2,571.4,640.4,0,0.0,0.0,0.0,,,
