version__origin__name,version__version,station_id,StationName,StationLon,StationLat,Alive,CAL_TYPE,Calibration ID,Catchment,Country code,DrainingArea.km2.LDD,DrainingArea.km2.Provider,EC_Catchments,EC_calib,Exclude,FixedRepPoint,HasD,HasHD,HasHWL,HasRTD,HasRTWL,HasWL,Height,LSFCalib,LisfloodX,LisfloodY,MdlStep,ModelFile,Notes,ObsID,PostProcess,Provider ID,RealTime,River
EFAS,12,1938,SMALININKAI,22.57,55.07,0,HIST_24h,C175,Nemnus,LT,81175,81200,Nemunas,3,0,TRUE,0,1,0,0,0,0,,TRUE,5112500,3617500,24,ID_1938.mod,,1938,FALSE,1062,FALSE,Nemunas
EFAS,12,1939,JONAVA,24.28,55.08,0,HIST_24h,C177,Nemnus,LT,24425,24500,Nemunas,3,0,TRUE,0,1,0,0,0,0,,TRUE,5222500,3637500,24,ID_1939.mod,,1939,FALSE,1062,FALSE,Neris
EFAS,12,1940,INTSCHEDE,9.12,52.96,0,HIST_24h,C227,Weser,DE,38650,37720,Weser,3,0,TRUE,0,1,0,0,0,0,,TRUE,4262500,3317500,24,ID_1940.mod,,1940,FALSE,1062,FALSE,Weser
EFAS,12,1941,HANN.-MUENDEN,9.64,51.42,0,HIST_24h,C228,Weser,DE,12575,12442,Weser,3,0,TRUE,0,1,0,0,0,0,,TRUE,4297500,3147500,24,ID_1941.mod,,1941,FALSE,1062,FALSE,Weser
EFAS,12,1942,PORTA,8.92,52.24,0,HIST_24h,C229,Weser,DE,19300,19162,Weser,3,0,TRUE,0,1,0,0,0,0,,TRUE,4242500,3237500,24,ID_1942.mod,,1942,FALSE,1062,FALSE,Weser
EFAS,12,1943,AELVKARLEBY KRV,17.44,60.56,0,HIST_24h,C231,Dalaelven,SE,28575,28921,Dalalven,3,0,TRUE,0,1,0,0,0,0,,TRUE,4727500,4187500,24,ID_1943.mod,lake,1943,FALSE,1062,FALSE,Dalaelven
EFAS,12,1944,EMSFORS BRUK,16.45,57.14,0,HIST_24h,C232,Eman,SE,4450,4446,Eman,3,0,TRUE,0,1,0,0,0,0,,TRUE,4712500,3797500,24,ID_1944.mod,,1944,FALSE,1062,FALSE,Eman
EFAS,12,1945,VAENERSBORG - VARGOENS KRV,12.37,58.36,0,HIST_24h,C236,Gota,SE,48675,46886,Gota,1,0,TRUE,0,1,0,0,0,0,,FALSE,4457500,3912500,24,ID_1945.mod,lake  and dam  moved downstream extremely regulated extremely large oscillations,1945,FALSE,1062,FALSE,Gota
EFAS,12,1946,RAASAKKA (NEAR THE MOUTH),25.43,65.32,0,HIST_24h,C237,Iijoki,FI,6525,14191,Iijoki,0,0,TRUE,0,1,0,0,0,0,,FALSE,5037500,4767500,24,ID_1946.mod,wrong LDD,1946,FALSE,1062,FALSE,Iijoki
EFAS,12,1947,BERGEFORSENS KRV,17.39,62.52,0,HIST_24h,C238,Indalselven,SE,25825,25761,Indalsalven,3,0,TRUE,0,1,0,0,0,0,,TRUE,4692500,4397500,24,ID_1947.mod,oscillations strongly regulated,1947,FALSE,1062,FALSE,Indalselven
EFAS,12,1948,VAAJAKOSKI (HAAPAKOSKI),25.88,62.23,0,HIST_24h,C244,Kymijoki,FI,17550,17684,Kymijoki,3,0,TRUE,0,1,0,0,0,0,,TRUE,5142500,4437500,24,ID_1948.mod,,1948,FALSE,1062,FALSE,Leppavesi-Paijanne
EFAS,12,1949,ANJALA,26.82,60.7,0,HIST_24h,C245,Kymijoki,FI,35625,36275,Kymijoki,3,0,TRUE,0,1,0,0,0,0,,TRUE,5232500,4282500,24,ID_1949.mod,,1949,FALSE,1062,FALSE,Kymijoki
EFAS,12,1950,ANGABAECKS KRV,13.51,56.49,0,HIST_24h,C246,Lagan,SE,6925,5480,Lagan,3,0,TRUE,0,1,0,0,0,0,,TRUE,4542500,3717500,24,ID_1950.mod,oscillations  strongly regulated,1950,FALSE,1062,FALSE,Lagan
EFAS,12,1951,SKALLBOELE KRV,16.96,62.36,0,HIST_24h,C247,Ljungan,SE,11925,12088,Ljungan,3,0,TRUE,0,1,0,0,0,0,,TRUE,4682500,4382500,24,ID_1951.mod,,1951,FALSE,1062,FALSE,Ljungan
EFAS,12,1952,LJUSNE STROEMMAR KRV,17.08,61.21,0,HIST_24h,C248,Ljusnan,SE,20075,19817,Ljusnan,3,0,TRUE,0,1,0,0,0,0,,TRUE,4697500,4257500,24,ID_1952.mod,oscillations  strongly regulated,1952,FALSE,1062,FALSE,Ljusnan
EFAS,12,1953,"BODENS KRV (+ VATTENVERK, TRANGFORS)",21.67,65.81,0,HIST_24h,C249,Luleaelven,SE,24775,24924,Luleaelven,3,0,TRUE,0,1,0,0,0,0,,TRUE,4857500,4787500,24,ID_1953.mod,large oscillations strongly regulated,1953,FALSE,1062,FALSE,Luleaelven
EFAS,12,1954,OEVRE STOCKHOLM,18.08,59.3,0,HIST_24h,C250,Maelaren,SE,23250,22639,Arbogaan,3,0,TRUE,0,1,0,0,0,0,,TRUE,4777500,4052500,24,ID_1954.mod,lake  strongly regulated moved downstream,1954,FALSE,1062,FALSE,Maelaren
EFAS,12,1955,MERISKOSKI (NEAR THE MOUTH),25.52,65.02,0,HIST_24h,C251,Oulujoki,FI,24400,22841,Oulujoki,1,0,TRUE,0,1,0,0,0,0,,FALSE,5057500,4732500,24,ID_1955.mod,large obscillations seems strongly regulated,1955,FALSE,1062,FALSE,Oulujoki
EFAS,12,1956,SIKFORS KRV,21.21,65.53,0,HIST_24h,C252,Piteaelven,SE,10900,10816,Pitealven,3,0,TRUE,0,1,0,0,0,0,,TRUE,4837500,4757500,24,ID_1956.mod,,1956,FALSE,1062,FALSE,Piteaelven
EFAS,12,1957,KVISTFORSENS KRV,20.86,64.74,0,HIST_24h,C253,Skellefteaelven,SE,11275,11309,Skelleftealven,3,0,TRUE,0,1,0,0,0,0,,TRUE,4837500,4667500,24,ID_1957.mod,oscillations  strongly regulated,1957,FALSE,1062,FALSE,Skellefteaelven
EFAS,12,1958,UMEAE,20.25,63.83,0,HIST_24h,C255,Umeaelven,SE,26950,26939,Umealven,3,0,TRUE,0,1,0,0,0,0,,TRUE,4832500,4557500,24,ID_1958.mod,oscillations in low flow  strongly regulated,1958,FALSE,1062,FALSE,Umeaelven
EFAS,12,1959,TAINIONKOSKI,28.78,61.22,0,HIST_24h,C258,Vuoksi,FI,60650,61061,Neva,0,0,TRUE,0,1,0,0,0,0,,FALSE,5322500,4362500,24,ID_1959.mod,dam low quality data very large oscillations,1959,FALSE,1062,FALSE,Vuoksi
EFAS,12,1960,CORROFIN,-8.8639,53.43756,0,HIST_24h,C278,Clare,IE,575,750,Clare,3,0,TRUE,0,1,0,0,0,0,,TRUE,3082500,3537500,24,ID_1960.mod,,1960,FALSE,1062,FALSE,Clare
EFAS,12,1961,DECIN,14.23,50.79,0,HIST_24h,C316,Elbe,CZ,51100,51123,Elbe,2,0,TRUE,0,1,0,0,0,0,,FALSE,4617500,3087500,24,ID_1961.mod,close to 87,1961,FALSE,1062,FALSE,Elbe
EFAS,12,1962,ZELEZNY BROD,15.28,50.64,0,HIST_24h,C317,Elbe,CZ,800,791,Elbe,3,0,TRUE,0,1,0,0,0,0,,TRUE,4697500,3072500,24,ID_1962.mod,,1962,FALSE,1062,FALSE,Jizera
EFAS,12,1963,MORAVICANY,16.96,49.75,0,HIST_24h,C318,Morava,CZ,2300,1559,Danube,3,0,TRUE,0,1,0,0,0,0,,TRUE,4832500,2977500,24,ID_1963.mod,Moved South to avoid conflict in inflow point,1963,FALSE,1062,FALSE,Morava
EFAS,12,1964,TEPLICE,17.75,49.53,0,HIST_24h,C321,Morava,CZ,1250,1275,Danube,2,0,TRUE,0,1,0,0,0,0,,FALSE,4882500,2962500,24,ID_1964.mod,close to 575,1964,FALSE,1062,FALSE,Becva
EFAS,12,1965,GLAN,16.17,58.63,0,HIST_24h,C322,LakeVatternCatchment,SE,12425,15500,LakeVatternCatchment,3,0,TRUE,0,1,0,0,0,0,,TRUE,4682500,3947500,24,ID_1965.mod,Moved on main stream oscillations  strongly regulated,1965,FALSE,1062,FALSE,Motala Stroem
EFAS,12,1966,KUKKOLANKOSKI OEVRE,24.06,65.98,0,HIST_24h,C324,Torne,SE,39975,33930,Torne,3,0,TRUE,0,1,0,0,0,0,,TRUE,4957500,4827500,24,ID_1966.mod,,1966,FALSE,1062,FALSE,Torneaelven
EFAS,12,1967,SCHAERDING,13.44,48.43,0,HIST_24h,C328,Inn,AT,26050,25664,Danube,3,0,TRUE,0,1,0,0,0,0,,TRUE,4572500,2822500,24,ID_1967.mod,,1967,FALSE,1062,FALSE,Inn
EFAS,12,1968,SPIELFELD,15.63,46.71,0,HIST_24h,C329,Mur,AT,9625,9480,Danube,2,0,TRUE,0,1,0,0,0,0,,FALSE,4747500,2642500,24,ID_1968.mod,close to 95,1968,FALSE,1062,FALSE,Mur
EFAS,12,1969,FRIESACH,15.31,47.16,0,HIST_24h,C330,Mur,AT,6825,6792,Danube,3,0,TRUE,0,1,0,0,0,0,,TRUE,4727500,2692500,24,ID_1969.mod,,1969,FALSE,1062,FALSE,Mur
EFAS,12,1970,TRIER UP,6.62,49.73,0,HIST_24h,C343,Mosel,DE,23650,23857,Rhine,3,0,TRUE,0,1,0,0,0,0,,TRUE,4077500,2962500,24,ID_1970.mod,,1970,FALSE,1062,FALSE,Moselle
EFAS,12,1971,RETHEM,9.38,52.78,0,HIST_24h,C344,Weser,DE,15500,14730,Weser,3,0,TRUE,0,1,0,0,0,0,,TRUE,4282500,3297500,24,ID_1971.mod,,1971,FALSE,1062,FALSE,Aller
EFAS,12,1972,LETZTER HELLER,9.7,51.4,0,HIST_24h,C346,Weser,DE,5500,5487,Weser,3,0,TRUE,0,1,0,0,0,0,,TRUE,4307500,3137500,24,ID_1972.mod,,1972,FALSE,1062,FALSE,Werra
EFAS,12,1973,VERSEN,7.24,52.74,0,HIST_24h,C347,Ems,DE,8425,8369,Ems,3,0,TRUE,0,1,0,0,0,0,,TRUE,4137500,3292500,24,ID_1973.mod,,1973,FALSE,1062,FALSE,Ems
EFAS,12,1974,BERLIN MUEHLENDAMM OP,13.85,52.46,0,HIST_24h,C354,Havel,DE,6900,9707,Elbe,3,0,TRUE,0,1,0,0,0,0,,TRUE,4577500,3262500,24,ID_1974.mod,Seems regulated,1974,FALSE,1062,FALSE,Spree
EFAS,12,1975,BAD LIEBENWERDA,13.39,51.51,0,HIST_24h,C355,Elbe,DE,3125,3184,Elbe,3,0,TRUE,0,1,0,0,0,0,,TRUE,4557500,3157500,24,ID_1975.mod,,1975,FALSE,1062,FALSE,Schwarze Elster
EFAS,12,1976,KEMPTEN,10.31,47.73,0,HIST_24h,C356,Danube,DE,950,955,Danube,3,0,TRUE,0,1,0,0,0,0,,TRUE,4347500,2732500,24,ID_1976.mod,,1976,FALSE,1062,FALSE,Iller
EFAS,12,1977,MEGEN DORP,5.54,51.82,0,HIST_24h,C367,Maas,NL,29000,28980,Meuse,3,0,TRUE,0,1,0,0,0,0,,TRUE,4017500,3197500,24,ID_1977.mod,,1977,FALSE,1062,FALSE,Meuse
EFAS,12,1978,BRYDEKIRK,-3.27,55.02,0,HIST_24h,C380,R. Annan,UK,950,925,Annan,3,0,TRUE,0,1,0,0,0,0,,TRUE,3472500,3627500,24,ID_1978.mod,,1978,FALSE,1062,FALSE,Annan
EFAS,12,1979,Caton,-2.72,54.081,0,HIST_24h,C386,Lune,UK,1000,983,Lune,3,0,TRUE,0,1,0,0,0,0,,TRUE,3492500,3512500,24,ID_1979.mod,,1979,FALSE,1062,FALSE,Lune
EFAS,12,1980,DOVIKFOSS,9.9,59.88,0,HIST_24h,C392,Begna,NO,16100,16120,Drammen,3,0,TRUE,0,1,0,0,0,0,,TRUE,4317500,4087500,24,ID_1980.mod,lake,1980,FALSE,1062,FALSE,Dramselv
EFAS,12,1981,LANGNES,11.11,59.6,0,HIST_24h,C393,Glomma,NO,40525,40540,Glomma,3,0,TRUE,0,1,0,0,0,0,,TRUE,4387500,4052500,24,ID_1981.mod,,1981,FALSE,1062,FALSE,Glama
EFAS,12,1982,KISTA,23.51,69.82,0,HIST_24h,C402,Altaelva,NO,6250,6187,Altaelva,3,0,TRUE,0,1,0,0,0,0,,TRUE,4842500,5237500,24,ID_1982.mod,,1982,FALSE,1062,FALSE,Altaelva
EFAS,12,1983,LAKE INARI OUTLET,27.15,68.9,0,HIST_24h,C411,Pasvikely,FI,5475,14575,Paatsjoki,0,0,TRUE,0,1,0,0,0,0,,FALSE,5012500,5177500,24,ID_1983.mod,Regulated but no dam in lsf,1983,FALSE,1062,FALSE,Paatsjoki
EFAS,12,1984,HARJAVALTA,22.07,61.2,0,HIST_24h,C413,Kokemaenjoki,FI,26300,26117,Kokem,3,0,TRUE,0,1,0,0,0,0,,TRUE,4967500,4302500,24,ID_1984.mod,Moved on main stream  oscillations strongly regulated catchment with weekly pattern,1984,FALSE,1062,FALSE,Kokemaenjoki
EFAS,12,1985,LAKE LENTUA OUTLET,29.58,64.2,0,HIST_24h,C414,Oulujoki,FI,2125,2045,Oulujoki,3,0,TRUE,0,1,0,0,0,0,,TRUE,5262500,4702500,24,ID_1985.mod,,1985,FALSE,1062,FALSE,Oulujoki
EFAS,12,1986,JYLHAMA (VAALA),26.78,64.57,0,HIST_24h,C415,Oulujoki,FI,21725,19839,Oulujoki,3,0,TRUE,0,1,0,0,0,0,,TRUE,5127500,4702500,24,ID_1986.mod,large oscillations seems strongly regulated,1986,FALSE,1062,FALSE,Oulujoki
EFAS,12,1987,KULDIGA,21.98,56.96,0,HIST_24h,C436,Venta,LV,8250,8320,Venta,3,0,TRUE,0,1,0,0,0,0,,TRUE,5047500,3822500,24,ID_1987.mod,,1987,FALSE,1062,FALSE,Venta
EFAS,12,1988,VALMIERA,25.4,57.55,0,HIST_24h,C437,Gauja,LV,6325,6280,Gauja,3,0,TRUE,0,1,0,0,0,0,,TRUE,5237500,3922500,24,ID_1988.mod,,1988,FALSE,1062,FALSE,Gauja
EFAS,12,1989,MEZOTNE,24.05,56.44,0,HIST_24h,C439,Lielupe,LV,9525,9390,Lielupe,3,0,TRUE,0,1,0,0,0,0,,TRUE,5187500,3787500,24,ID_1989.mod,,1989,FALSE,1062,FALSE,Lielupe
EFAS,12,1990,UKMERGE,24.75,55.25,0,HIST_24h,C440,Vilnya / Neris,LT,5950,5975,Nemunas,3,0,TRUE,0,1,0,0,0,0,,TRUE,5252500,3662500,24,ID_1990.mod,,1990,FALSE,1062,FALSE,Sventoji
EFAS,12,1991,L'Erdre [Totale] à Nantes [Saint Felix],-1.541161,47.213351,0,HIST_24h,C487,L'Erdre,FR,950,975,Loire,3,0,TRUE,0,1,0,0,0,0,,TRUE,3452500,2752500,24,ID_1991.mod,,1991,FALSE,1062,FALSE,L'Erdre
EFAS,12,1992,La Sevre Nantaise [Totale] à Nantes [Pont-Rousseau],-1.545791,47.195182,0,HIST_24h,C488,Loire-Atlantique,FR,2375,2360,Loire,3,0,TRUE,0,1,0,0,0,0,,TRUE,3452500,2737500,24,ID_1992.mod,,1992,FALSE,1062,FALSE,La Sevre Nantaise
EFAS,12,1993,Hracholusky Mze,13.176111,49.791111,0,HIST_24h,C561,Elbe,CZ,1650,1850,Elbe,3,0,TRUE,0,1,0,0,0,0,,TRUE,4552500,2967500,24,ID_1993.mod,dams,1993,FALSE,1062,FALSE,Uhlava
EFAS,12,1994,Lhota Radbuza,13.327778,49.689167,0,HIST_24h,C562,Elbe,CZ,1275,1275,Elbe,3,0,TRUE,0,1,0,0,0,0,,TRUE,4562500,2957500,24,ID_1994.mod,,1994,FALSE,1062,FALSE,Uhlava
EFAS,12,1995,PAPPILANKOSKI,21.73,61.2,0,HIST_24h,C566,Kokemaenjoki-Archipelago Sea-Bothnian Sea,FI,1350,1342,Kokem,3,0,TRUE,0,1,0,0,0,0,,TRUE,4942500,4287500,24,ID_1995.mod,,1995,FALSE,1062,FALSE,Eurajoki
EFAS,12,1996,KEPPO,22.7,63.37,0,HIST_24h,C567,Lapuanjoki,FI,4050,4060,Lapuanjoki,3,0,TRUE,0,1,0,0,0,0,,TRUE,4952500,4537500,24,ID_1996.mod,,1996,FALSE,1062,FALSE,Lapuanjoki
EFAS,12,1997,SAARENPAA,23.77,63.97,0,HIST_24h,C568,Lestijoki,FI,1050,1053,Lestijoki,3,0,TRUE,0,1,0,0,0,0,,TRUE,4987500,4612500,24,ID_1997.mod,,1997,FALSE,1062,FALSE,Lestijoki
EFAS,12,1998,TOLPANKOSKI (PYHANKOSKI),24.4,64.37,0,HIST_24h,C569,Pyhtjoki,FI,3650,3727,Pyhtjoki,3,0,TRUE,0,1,0,0,0,0,,TRUE,5007500,4662500,24,ID_1998.mod,,1998,FALSE,1062,FALSE,Tolpankoski
EFAS,12,1999,LUUJOKI HAARAN ALA PUOLELLE,25.28,65.62,0,HIST_24h,C570,Oulujoki-Iijoki,FI,1350,1352,Oulujoki-Iijoki,3,0,TRUE,0,1,0,0,0,0,,TRUE,5022500,4797500,24,ID_1999.mod,,1999,FALSE,1062,FALSE,Kuivajoki
EFAS,12,2000,SIMO,25.1,65.67,0,HIST_24h,C571,Simojoki,FI,3125,3141,Simojoki,3,0,TRUE,0,1,0,0,0,0,,TRUE,5012500,4797500,24,ID_2000.mod,,2000,FALSE,1062,FALSE,Simojoki
EFAS,12,2001,NIKAKOSKI (NEAR THE MOUTH),24.12,64.2,0,HIST_24h,C572,Kalajoki,FI,3525,3513,Kalajoki,3,0,TRUE,0,1,0,0,0,0,,TRUE,5007500,4637500,24,ID_2001.mod,,2001,FALSE,1062,FALSE,Kalajoki
EFAS,12,2002,SKATILA (LANSORSUND),21.85,63.13,0,HIST_24h,C573,Kyronjoki,FI,4875,4936,Kyronjoki,3,0,TRUE,0,1,0,0,0,0,,TRUE,4922500,4502500,24,ID_2002.mod,,2002,FALSE,1062,FALSE,Kyronjoki
EFAS,12,2003,OULUNKYLA (NEAR THE MOUTH),24.98,60.23,0,HIST_24h,C574,Vantaa,FI,1875,1895,Vantaa,3,0,TRUE,0,1,0,0,0,0,,TRUE,5147500,4207500,24,ID_2003.mod,,2003,FALSE,1062,FALSE,Vantaanjoki
EFAS,12,2004,"VUOSJARVI, HUOPANANKOSKI",25.53,63.05,0,HIST_24h,C576,"Kymijoki, Keitele catchment",FI,2275,2255,Kymijoki,3,0,TRUE,0,1,0,0,0,0,,TRUE,5102500,4527500,24,ID_2004.mod,,2004,FALSE,1062,FALSE,Huopanankoski
EFAS,12,2005,VAKKOLA (NEAR THE MOUTH),25.62,60.47,0,HIST_24h,C577,Porvoonjoki,FI,1275,1337,Porvoonjoki,3,0,TRUE,0,1,0,0,0,0,,TRUE,5177500,4242500,24,ID_2005.mod,,2005,FALSE,1062,FALSE,Porvoonjoki
EFAS,12,2006,KALTIMO,30.13,62.78,0,HIST_24h,C578,Neva,FI,20525,20489,Neva,3,0,TRUE,0,1,0,0,0,0,,TRUE,5332500,4552500,24,ID_2006.mod,outliers  removed with qc,2006,FALSE,1062,FALSE,Pielisjoki
EFAS,12,2007,KALLAVESI-KONNUS-KARVIO,27.77,62.53,0,HIST_24h,C579,Neva,FI,16250,16252,Neva,3,0,TRUE,0,1,0,0,0,0,,TRUE,5227500,4497500,24,ID_2007.mod,,2007,FALSE,1062,FALSE,Kallavesi
EFAS,12,2008,HERFORS,23.08,63.67,0,HIST_24h,C590,Coastal zone,FI,2125,848692.88,Coastal_zone,3,0,TRUE,0,1,0,0,0,0,,TRUE,4962500,4562500,24,ID_2008.mod,Wrong upstream area from provider,2008,FALSE,1062,FALSE,Kruunupyyn
EFAS,12,2009,HAUKIPUDAS,25.4,65.2,0,HIST_24h,C603,Iijoki,FI,11725,11698,Kiiminginjoki,0,0,TRUE,0,1,0,0,0,0,,FALSE,5037500,4757500,24,ID_2009.mod,wrong LDD,2009,FALSE,1062,FALSE,KIIMINGINJOKI
EFAS,12,2010,MOVANAGHER,-6.547,54.977,0,HIST_24h,C622,Bann,UK,5175,5340,Bann,3,0,TRUE,0,1,0,0,0,0,,TRUE,3272500,3662500,24,ID_2010.mod,Changed lat lon coord after check with provider. Now location is correct,2010,FALSE,1062,FALSE,Lower Bann
EFAS,12,2011,NESET,8.53,59.37,0,HIST_24h,C623,Moel,NO,3000,3035,Skien,3,0,TRUE,0,1,0,0,0,0,,TRUE,4242500,4027500,24,ID_2011.mod,,2011,FALSE,1062,FALSE,Neiden
EFAS,12,2012,Redbrook,-2.684,51.795,0,HIST_24h,C656,Wye,UK,4100,4145,Wye,3,0,TRUE,0,1,0,0,0,0,,TRUE,3452500,3252500,24,ID_2012.mod,,2012,FALSE,1062,FALSE,Wye
EFAS,12,2013,HERRENHAUSEN,9.67,52.38,0,HIST_24h,C657,Weser,DE,5375,5428,Weser,2,0,TRUE,0,1,0,0,0,0,,FALSE,4292500,3257500,24,ID_2013.mod,close to 2161,2013,FALSE,1062,FALSE,Leine
EFAS,12,2014,Drumnabuoy House,-7.456,54.816,0,HIST_24h,C671,Foyle,UK,1850,1860,Foyle,3,0,TRUE,0,1,0,0,0,0,,TRUE,3212500,3647500,24,ID_2014.mod,,2014,FALSE,1062,FALSE,Mourne
EFAS,12,2015,Nantgaredig,-4.2,51.863,0,HIST_24h,C678,R. Towy,UK,1150,1117,Towy,3,0,TRUE,0,1,0,0,0,0,,TRUE,3352500,3287500,24,ID_2015.mod,,2015,FALSE,1062,FALSE,Tywi
EFAS,12,2016,ADELPHI WEIR,-2.41,53.44,0,HIST_24h,C680,Mersey,UK,550,559.4,Mersey,3,0,TRUE,0,1,0,0,0,0,,TRUE,3507500,3447500,24,ID_2016.mod,,2016,FALSE,1062,FALSE,IRWELL
EFAS,12,2017,LEVEN BRIDGE,-1.31,54.5,0,,C681,Lower Tyne,UK,175,196.3,Lower Tyne,,0,TRUE,0,1,0,0,0,0,,FALSE,3592500,3542500,24,ID_2017.mod,Provider upArea too small to be included in calibration,2017,FALSE,1062,FALSE,LEVEN (N. ENGLAND)
EFAS,12,2018,THORVERTON,-3.51,50.8,0,HIST_24h,C682,Exe,UK,650,600.9,Exe,3,0,TRUE,0,1,0,0,0,0,,TRUE,3377500,3167500,24,ID_2018.mod,,2018,FALSE,1062,FALSE,EXE
EFAS,12,2019,GLAN TEIFI,-4.56,52.04,0,HIST_24h,C683,Teifi,UK,900,893.6,Teifi,3,0,TRUE,0,1,0,0,0,0,,TRUE,3332500,3312500,24,ID_2019.mod,,2019,FALSE,1062,FALSE,TEIFI
EFAS,12,2020,BOARA PISANI,11.82,45.1,0,,C688,Adige,IT,12350,12229,Adige,,0,TRUE,0,1,0,0,0,0,,FALSE,4462500,2447500,,,Discharge data older than calibration period,2020,FALSE,1062,FALSE,Adige
EFAS,12,2021,La Midouze à Campagne,-0.659244,43.90752,0,HIST_24h,C719,Adour,FR,2475,2541,Adour,3,0,TRUE,0,1,0,0,0,0,,TRUE,3462500,2367500,24,ID_2021.mod,,2021,FALSE,1062,FALSE,Midouze
EFAS,12,2022,GOCH,6.15,51.68,0,HIST_24h,C746,Meuse / Maas,DE,1275,1319,Meuse,0,0,TRUE,0,1,0,0,0,0,,FALSE,4047500,3187500,24,ID_2022.mod,extremely low discharge,2022,FALSE,1062,FALSE,Niers
EFAS,12,2023,CELLE,10.06,52.62,0,HIST_24h,C750,Weser,DE,4675,4855,Weser,3,0,TRUE,0,1,0,0,0,0,,TRUE,4332500,3277500,24,ID_2023.mod,,2023,FALSE,1062,FALSE,Aller
EFAS,12,2024,AFFOLDERN,9.08,51.16,0,HIST_24h,C751,Weser,DE,1625,1667,Weser,3,0,TRUE,0,1,0,0,0,0,,TRUE,4262500,3112500,24,ID_2024.mod,dams,2024,FALSE,1062,FALSE,Eder
EFAS,12,2025,GREBENAU,9.49,51.19,0,HIST_24h,C752,Weser,DE,3025,3000,Weser,3,0,TRUE,0,1,0,0,0,0,,TRUE,4287500,3117500,24,ID_2025.mod,,2025,FALSE,1062,FALSE,Fulda
EFAS,12,2026,KYSUCKE NOVE MESTO,18.78,49.29,0,HIST_24h,C753,Danube,SK,1050,1036.61,Danube,3,0,TRUE,0,1,0,0,0,0,,TRUE,4957500,2947500,24,ID_2026.mod,,2026,FALSE,1062,FALSE,Kysuca
EFAS,12,2027,ZDANA,21.34,48.6,0,HIST_24h,C755,Danube,SK,4300,4389.88,Danube,2,0,TRUE,0,1,0,0,0,0,,FALSE,5152500,2892500,24,ID_2027.mod,close to 675,2027,FALSE,1062,FALSE,Hornad
EFAS,12,2028,ZALAAPATI,17.11,46.73,0,HIST_24h,C756,Danube,HU,1650,1596.67,Danube,3,0,TRUE,0,1,0,0,0,0,,TRUE,4867500,2647500,24,ID_2028.mod,,2028,FALSE,1062,FALSE,Zala
EFAS,12,2029,LOM,23.24,43.84,0,HIST_24h,C761,Danube,BG,581848,585869.22,Danube,3,0,TRUE,0,1,0,0,0,0,,TRUE,5382500,2397500,24,ID_2029.mod,,2029,FALSE,1062,FALSE,Danube
EFAS,12,2030,STOROZHYNETS,25.71,48.16,0,HIST_24h,C762,Danube,UA,850,841.92,Danube,3,0,TRUE,0,1,0,0,0,0,,TRUE,5487500,2902500,24,ID_2030.mod,,2030,FALSE,1062,FALSE,Siret
EFAS,12,2031,Tarnava Mare - BLAJ,23.920442,46.170901,0,HIST_24h,C776,Danube,RO,5800,3775,Danube,2,0,TRUE,0,1,0,0,0,0,,FALSE,5387500,2662500,24,ID_2031.mod,moved downstream of confluence  close to 785,2031,FALSE,1062,FALSE,Tarnava Mare
EFAS,12,2032,Strei - PETRENI,23.033333,45.8,0,HIST_24h,C777,Danube,RO,1975,1750,Danube,3,0,TRUE,0,1,0,0,0,0,,TRUE,5327500,2602500,24,ID_2032.mod,dams,2032,FALSE,1062,FALSE,Strei
EFAS,12,2033,Kresna,23.152778,41.841667,0,HIST_24h,C783,Strimonas,BG,6800,16885.48,Strimonas,0,0,TRUE,0,1,0,0,0,0,,FALSE,5412500,2177500,24,ID_2033.mod,Wrong drainage area from provider  Showed problems with precipitation in long term run,2033,FALSE,1062,FALSE,Strimonas
EFAS,12,2034,ORADEA,21.933333,47.05,0,HIST_24h,C786,Danube,RO,2400,6002.52,Danube,2,0,TRUE,0,1,0,0,0,0,,FALSE,5217500,2732500,24,ID_2034.mod,Wrong area from provider  dam  close to 682,2034,FALSE,1062,FALSE,Crisul Repede
EFAS,12,2035,Podsused žicara,15.84,45.81,0,HIST_24h,C794,Danube,HR,12225,12316,Danube,2,0,TRUE,0,1,1,0,0,0,,FALSE,4782500,2537500,24,ID_2035.mod,Close to 845 with old data  use 845,2035,FALSE,1062,FALSE,Sava
EFAS,12,2036,Bajina Bašta,19.55,43.98,0,HIST_24h,C868,Danube,BA,15025,6298.27,Danube,3,0,TRUE,0,1,1,0,0,1,,TRUE,5087500,2367500,24,ID_2036.mod,Moved on main stream  dam,2036,FALSE,1062,FALSE,Dunav
EFAS,12,2037,Pancevo,20.64,44.87,0,,C870,Danube,RS,16725,14797,Danube,,0,FALSE,0,0,1,0,0,1,,FALSE,5162500,2477500,,,No discharge data available for calibration period It is on a small Danube affluent,2037,FALSE,1062,FALSE,Tamis
EFAS,12,2038,FOZ DO MOURO,-8.38,42.08,0,,,Mino,PT,15500,15457,Minho,,0,TRUE,0,1,0,0,0,0,,FALSE,2812500,2292500,,,Discharge data older than calibration period,2038,FALSE,1062,FALSE,MINHO
EFAS,12,2039,PONTE DE CANAVEZES,-8.17,41.2,0,,,"Duoro, below Tormes",PT,3250,3180,Duero,,0,TRUE,0,1,0,0,0,0,,FALSE,2807500,2192500,,,Discharge data older than calibration period,2039,FALSE,1062,FALSE,TAMEGA
