station_id,name,X,Y,area,subcatchment,river,catchment,country,strahler,pfafstetter
1155,Lielpeči,5217500.0,3837500.0,1600.0,"Daugava, below Aiviekste",Ogre,Daugava,LV,2.0,14
1414,Ferbane,3147500.0,3497500.0,1175.0,Brosna,Brosna,Shannon,IE,2.0,41
5151,Azuer en Daimiel,3142500.0,1882500.0,1100.0,Guadiana,Azuer,Guadiana,ES,2.0,1541
3036,Rivera de Huelva - Cala,2902500.0,1772500.0,1025.0,Guadiamar,Huelva,Guadalquivir,ES,2.0,161
2916,L Essonne a Ballancourt-sur-Essonne,3762500.0,2857500.0,1875.0,"Seine, below Yonne",Essonne,Seine,FR,2.0,721
3155,La Loire à Digoin,3862500.0,2612500.0,9400.0,Loire,Loire,Loire,FR,,9511
2092,BANOV (BANOVSKA KESA),4932500.0,2802500.0,3100.0,Vah,Nitra,Danube,SK,,162101
4468,Cellera de Ter,3707500.0,2127500.0,2125.0,Ter,Ter,Ter,ES,1.0,1
2564,MARTINSBRUCK,4347500.0,2632500.0,1975.0,Inn,Inn,Danube,CH,,203331
105,Laško,4727500.0,2572500.0,1675.0,Sava,Savinja,Danube,SI,,109211
2790,Spessa,4277500.0,2442500.0,39000.0,Po,Po,Po,IT,,5511
1902,La Vezere à Campagne,3602500.0,2467500.0,3725.0,Vezere,Vezere,Dordogne,FR,2.0,4
479,"Neu Ulm, Bad Held",4317500.0,2807500.0,7600.0,Danube,Danube,Danube,DE,,212311
114,Odenbach,4152500.0,2952500.0,1075.0,Nahe,Glan,Rhine,DE,,6211
4409,Tevere a Ponte del Grillo (discharge),4512500.0,2077500.0,17775.0,"Tiber, below Aniene",Tiber,Tiber,it,1.0,111
4458,Smolajny,5002500.0,3487500.0,2350.0,Lyna,Lyna,Pregolya,PL,2.0,23
632,Gallego En Anzanigo,3442500.0,2202500.0,1425.0,Gallego,Gallego,Ebro,ES,2.0,4111
3217,L'Isle à Périgueux,3592500.0,2497500.0,2150.0,Isle,Isle,Dordogne,FR,2.0,2
184,Perjen,4362500.0,2672500.0,3650.0,Inn,Inn,Danube,AT,,203331
555,Podgorze,4942500.0,3187500.0,2425.0,Warta,Widawka,Oder,PL,3.0,2811
1107,Malangsfoss,4672500.0,5122500.0,2975.0,Malselv,Malselv,Malselv,NO,1.0,1
152,Sachsenhausen Sohlabsturz,4542500.0,3297500.0,2575.0,Havel,Havel,Elbe,DE,2.0,2311
956,Aljaima,3007500.0,1642500.0,2725.0,Guadalhorce,Guadalhorce,Guadalhorce,ES,1.0,1
2022,GOCH,4047500.0,3187500.0,1275.0,Meuse,Niers,Rhine,DE,,2321
1247,Nytorp,4657500.0,3892500.0,2500.0,Motala Stroem,Storan,Motala Stroem,SE,2.0,2
2568,ZILPAMUSIS,5212500.0,3762500.0,4950.0,Musa,MUSA,Lielupe,LT,1.0,1
2600,VARZUGA,5487500.0,5037500.0,18875.0,Varzuga,VARZUGA,Varzuga,RU,1.0,1
3143,La Saulx à Vitry-en-Perthois,3927500.0,2862500.0,2050.0,Marne,Saulx,Seine,FR,3.0,621
2199,LAGARFOSS,3212500.0,4912500.0,2850.0,Lagarfljot,Lagarfljot,Lagarfljot,IS,1.0,1
202,St.Georgen ob Judenburt,4662500.0,2687500.0,2375.0,Drava,Mur,Danube,AT,,142511
1900,Le Tarn à Villemur-Sur-Tarn,3632500.0,2347500.0,9100.0,Tarn,Tarn,Garonne,FR,2.0,431
3150,L'Oise à Sempigny,3817500.0,2962500.0,4200.0,Oise,Oise,Seine,FR,2.0,431
1948,VAAJAKOSKI (HAAPAKOSKI),5142500.0,4437500.0,17550.0,Kymijoki,Leppavesi-Paijanne,Kymijoki,FI,,33
807,Zimnicea,5557500.0,2407500.0,643722.0,Danube,Danube,Danube,RO,,52111
239,Bagrdan,5222500.0,2392500.0,33500.0,Velika Morava,Velika Morava,Danube,RS,,81111
772,GUSIN,5092500.0,3262500.0,81900.0,"Vistula, below Pilica",Vistula,Vistula,PL,1.0,3311
2732,Lovech ,5517500.0,2347500.0,1225.0,Danube,Osam,Danube,BG,,52211
1187,Cebrones,3017500.0,2267500.0,3125.0,Esla,Orbigo,Douro,ES,3.0,14611
1738,Zavidoviči n/B,4967500.0,2402500.0,4850.0,Sava,Bosna,Danube,BA,,104711
151,Guben 2,4647500.0,3212500.0,4050.0,Neisse,Lusatian Neisse,Oder,DE,2.0,4111
340,"Untersiggenthal, Stilli",4187500.0,2712500.0,17525.0,Aare,Aare,Rhine,CH,,12111
1732,Bosanska Krupa,4802500.0,2437500.0,2825.0,Sava,Una,Danube,BA,,106311
676,Ipolytarnoc,5032500.0,2837500.0,1325.0,Ipel,Ipel,Danube,HU,,154111
3158,L'Arroux à Digoin,3862500.0,2617500.0,3125.0,Arroux,Arroux,Loire,FR,,9411
135,"Muonionjoki, Kaaresuvanto",4832500.0,5082500.0,5875.0,Torne,Muonio,Torne,FI,2.0,4
297,Bagn,4292500.0,4192500.0,2975.0,Drammen,Begna,Drammen,NO,,32
485,Salz,4337500.0,3022500.0,1025.0,Main,Franconian Saale,Rhine,DE,,8611
2126,MARTORELL,3647500.0,2077500.0,4500.0,Llobregat,Llobregat,Llobregat,ES,1.0,1
1623,Mogilev,5637500.0,3607500.0,20700.0,"Dnieper, headwaters",Dnieper,Dnieper,BY,1.0,951
2326,ORMISTONE MILL,3537500.0,3672500.0,1150.0,Tweed,Teviot,Tweed,UK,2.0,4
2702,KAPS,7072500.0,2607500.0,1000.0,Aras,Akhuryani Jrambar,Kura,AM,4.0,24
2145,LANDSCHA,4747500.0,2647500.0,8425.0,Drava,Mur,Danube,AT,,142311
2773,Berg,4297500.0,2792500.0,4050.0,Danube,Danube,Danube,DE,,212511
328,Monte Da Vinha,2842500.0,1917500.0,49825.0,Guadiana,Guadiana,Guadiana,PT,1.0,331
1611,Mosty,5277500.0,3462500.0,27675.0,"Nemunas, below Shchara",Nemunas,Nemunas,BY,1.0,371
515,STRĘKOWA GÓRA,5157500.0,3417500.0,6800.0,Narew,Narew,Vistula,PL,2.0,2509
1016,Castro_Rio_G,3047500.0,1742500.0,1650.0,Guadajoz,Guadajoz,Guadalquivir,ES,2.0,611
249,Nis,5287500.0,2322500.0,4050.0,Velika Morava,Nisava,Danube,RS,,83211
2051,MONTIGNAC,3627500.0,2482500.0,3175.0,Vezere,Vezere,Dordogne,FR,2.0,4
579,Zidlochovice,4802500.0,2902500.0,4150.0,Morava,Svratka,Danube,CZ,,182231
618,Jalon En Grisen,3387500.0,2132500.0,10050.0,Jalon,Jalon,Ebro,ES,2.0,8111
560,Bechyne,4647500.0,2922500.0,3875.0,Vltava,Luznice,Elbe,CZ,3.0,12811
3345,"Päijänne, Kalkkinen",5152500.0,4332500.0,26225.0,Kymijoki,Kymijoki,Kymijoki,FI,1.0,31
1681,Jordan - Obstacle Bridge,6697500.0,1507500.0,1475.0,Jordan / Dead Sea,Jordan,Jordan,IL,1.0,1
2853,RIALB,3597500.0,2137500.0,2950.0,Segre,Segre,Ebro,ES,2.0,2711
323,Strømstøa,4327500.0,4137500.0,4750.0,Drammen,Adalselva,Drammen,NO,,32
2164,BODENWERDER,4287500.0,3202500.0,16025.0,"Weser, below Diemel",Weser,Weser,DE,1.0,311
4488,Cacak,5152500.0,2367500.0,3625.0,Velika Morava,Zapadna Morava,Danube,RS,,82311
1726,Mariupol,6357500.0,3052500.0,1150.0,Kalmius,Khalchyk,Kalmius,UA,1.0,1
2616,OLONETS,5542500.0,4412500.0,1300.0,"Lake Ladoga, sub-catchment",OLONKA,Olonka,RU,,1
1168,Sant Vicenc dels Horts (Canal de la Dreta),3652500.0,2067500.0,4850.0,Llobregat,Llobregat,Llobregat,ES,1.0,1
3258,L'Orb à Béziers [Tabarka],3767500.0,2277500.0,1325.0,Orb,Orb,Orb,FR,1.0,1
587,Izgrev,5537500.0,2382500.0,2275.0,Danube,Osam,Danube,BG,,52211
4443,Bretka,5082500.0,2872500.0,1275.0,Tisa,Muran,Danube,SK,,126251
813,Apatfalva,5132500.0,2622500.0,30050.0,Tisa,Mures,Danube,HU,,122111
237,Beli Brod,5132500.0,2417500.0,1825.0,Sava,Kolubara,Danube,RS,,101211
2425,Broadlands,3517500.0,3162500.0,1050.0,Test,Test,Test,UK,1.0,1
2983,Sil Belesar,2877500.0,2337500.0,4450.0,Minho,Minho,Minho,ES,1.0,311
3349,"Kallavesi, Konnus + Karvio",5232500.0,4497500.0,16425.0,Vuoksi,Neva,Neva,FI,3.0,22
4352,Zagra,3367500.0,1932500.0,3975.0,Turia,Turia,Turia,ES,1.0,1
1818,NOWE MIASTO,5047500.0,3217500.0,6750.0,Pilica,Pilica,Vistula,PL,2.0,3411
697,Siojut,4942500.0,2672500.0,5850.0,Sio,Sio,Danube,HU,,152311
1008,L'Armançon à Tronchoy,3867500.0,2772500.0,1975.0,Yonne,Armancon,Seine,FR,3.0,1021
2097,KOSICKE OLSANY,5152500.0,2912500.0,1175.0,Tisa,Torysa,Danube,SK,,126321
3030,Guadiana Menor - Úbeda,3157500.0,1742500.0,7025.0,Guadiana menor,Guadiana menor,Guadalquivir,ES,2.0,1211
706,Vasarosnameny,5232500.0,2857500.0,30400.0,Tisa,Tisza,Danube,HU,,129111
1534,Samlesbury,3492500.0,3482500.0,1125.0,Ribble,Ribble,Ribble,UK,1.0,1
1589,Skelton,3592500.0,3487500.0,3250.0,Ouse,Ouse,Ouse,UK,1.0,7
54,Wesel,4087500.0,3172500.0,154150.0,Rhine,Rhine,Rhine,DE,,3311
559,Ceske Budejovice,4647500.0,2877500.0,1775.0,Vltava,Vltava,Elbe,CZ,2.0,12921
1647,1-ya Slobodka,5592500.0,3392500.0,6975.0,Pripyat,Ptich,Dnieper,BY,3.0,621
331,Tramagal,2757500.0,2007500.0,62200.0,Tagus,Tagus,Tagus,PT,1.0,511
470,Inkofen,4452500.0,2817500.0,3175.0,Isar,Amper,Danube,DE,,211212
841,Farkasic,4802500.0,2497500.0,8525.0,Sava,Kupa,Danube,HR,,108111
34,Schweinfurt Neuer Hafen,4332500.0,2982500.0,12825.0,Main,Main,Rhine,DE,,8711
475,Laufen Siegerstetter Keller,4542500.0,2762500.0,6100.0,Inn,Salzach,Danube,DE,,202111
4004,Hormove,5182500.0,1957500.0,1275.0,Vjosa,Drinos,Vjosa,AL,2.0,2
664,Budapest,5002500.0,2752500.0,184600.0,Danube,Danube,Danube,HU,,153111
779,Chisineu Cris,5202500.0,2667500.0,3525.0,Tisa,Crisul Alb,Danube,RO,,124711
242,Jasika,5232500.0,2347500.0,14600.0,Velika Morava,Zapadna Morava,Danube,RS,,82111
882,Oberndorf,4467500.0,2872500.0,26525.0,Danube,Danube,Danube,DE,,211711
3246,La Dheune à Palleau,3942500.0,2662500.0,1000.0,Saone,Dheune,Rhone,FR,3.0,632
634,Jalon En Ateca,3332500.0,2102500.0,4050.0,Jalon,Jalon,Ebro,ES,2.0,8311
2249,DARRYCAHILL,3122500.0,3522500.0,1175.0,Suck,Suck,Shannon,IE,2.0,61
1730,Ripač,4792500.0,2427500.0,2475.0,Sava,Una,Danube,BA,,106311
1706,Nedanchychi,5722500.0,3357500.0,105150.0,"Dnieper, below Sozh",Dnieper,Dnieper,UA,1.0,711
175,Gumisch,4662500.0,2622500.0,2175.0,Drava,Gurk,Danube,AT,,143211
1467,Quinta Das Laranjeiras,2897500.0,2172500.0,3450.0,Sabor,Sabor,Douro,PT,2.0,6111
4291,Cofrentes,3362500.0,1867500.0,4725.0,Cabriel,Cabriel,Jucar,ES,2.0,61
32,Perl,4057500.0,2942500.0,11525.0,Moselle,Moselle,Rhine,DE,,4511
556,Nemcice,4737500.0,3022500.0,4275.0,"Elbe, headwaters",Elbe,Elbe,CZ,1.0,15311
4436,Štúrovo,4972500.0,2782500.0,177775.0,Danube,Danube,Danube,SK,,157111
572,Bohumin,4917500.0,3012500.0,4675.0,"Oder, headwaters",Oder,Oder,CZ,1.0,9511
2236,MIRKOW,4887500.0,3172500.0,1250.0,Warta,Prosna,Oder,PL,3.0,2631
1940,INTSCHEDE,4262500.0,3317500.0,38650.0,Weser,Weser,Weser,DE,1.0,111
2304,PITLOCHRY,3487500.0,3802500.0,2850.0,Tay,Tummel,Tay,UK,1.0,3
854,Slavonski Brod,4947500.0,2477500.0,49725.0,Sava,Sava,Danube,HR,,105111
2994,Mediano,3512500.0,2177500.0,2075.0,Segre,Cinca,Ebro,ES,3.0,2271
6,Malliss OP,4407500.0,3342500.0,2900.0,Elbe,Muritz-Elde,Elbe,DE,2.0,1141
924,Kleinheubach,4262500.0,2962500.0,21600.0,Main,Main,Rhine,DE,,8511
1220,Nissafors 2,4542500.0,3822500.0,1150.0,Nissan,Nissan,Lagan,SE,1.0,1
3031,Guadaira - Sevilla,2912500.0,1732500.0,1300.0,Guadiamar,Guadaira,Guadalquivir,ES,2.0,141
2755,Dupnitza,5482500.0,2237500.0,1025.0,"Evros, above Tundzha",Evros,Evros,BG,1.0,1
2826,Cassine,4207500.0,2402500.0,1625.0,Tanaro,Bormida,Po,IT,,8211
3152,L'Aulne à Châteauneuf-du-Faou,3297500.0,2877500.0,1200.0,Aulne,Aulne,Aulne,FR,1.0,1
2165,DOERVERDEN,4267500.0,3292500.0,22175.0,"Weser, below Diemel",Weser,Weser,DE,1.0,311
142,Juutuanjoki,4997500.0,5162500.0,5250.0,Paatsjoki,Juutuanjoki,Paatsjoki,FI,1.0,3
1634,Letyagi,5682500.0,3587500.0,4575.0,Sozh,Pronya,Dnieper,BY,3.0,861
707,Zahony,5217500.0,2887500.0,33350.0,Tisa,Tisza,Danube,HU,,129111
2869,Perus,4917500.0,4397500.0,1225.0,Isojoki,LAPVAEAERTINJOKI,Isojoki,FI,1.0,1
28,Maxau,4192500.0,2877500.0,50425.0,Rhine,Rhine,Rhine,DE,,11111
4003,Ura_Leklit,5177500.0,1962500.0,1325.0,Vjosa,Drinos,Vjosa,AL,2.0,2
2900,oSTAVALLSELET,4607500.0,4387500.0,5425.0,Ljungan,Ljungan,Ljungan,SE,1.0,1
246,Mojsinje,5252500.0,2347500.0,15400.0,Velika Morava,Juzna Morava,Danube,RS,,83111
4526,Cazma,4832500.0,2537500.0,2350.0,Sava,Cesma,Danube,HR,,105631
1163,Balsareny,3647500.0,2122500.0,1025.0,Llobregat,Llobregat,Llobregat,ES,1.0,5
1832,JAGODNIKI,5077500.0,3062500.0,12050.0,"Vistula, headwaers",Vistula,Vistula,PL,1.0,7111
517,ZAMBSKI KOŚCIELNE,5077500.0,3352500.0,25925.0,Narew,Narew,Vistula,PL,2.0,2503
641,Gallego En Zuera,3427500.0,2147500.0,3250.0,Gallego,Gallego,Ebro,ES,2.0,4111
2532,NOVO SELO,5347500.0,2422500.0,577398.0,Danube,Danube,Danube,RO,,71911
2535,SILISTRA,5697500.0,2497500.0,682920.0,Danube,Danube,Danube,RO,,51311
1506,Pillings Lock,3572500.0,3347500.0,1100.0,Trent,Soar,Trent,UK,2.0,4
1345,Lubeshiv,5387500.0,3302500.0,2850.0,Pripyat,Stokhid,Dnieper,UA,3.0,674
1510,Throop,3487500.0,3142500.0,1050.0,Stour,Stour,Stour,UK,1.0,3
2161,SCHWARMSTEDT,4292500.0,3277500.0,6375.0,Aller,Leine,Weser,DE,3.0,221
2945,La Chiers a Carignan,3977500.0,2957500.0,1975.0,Meuse,Chiers,Rhine,FR,,2781
1179,Garray,3287500.0,2157500.0,1525.0,Douro,Douro,Douro,ES,1.0,19511
1330,Rozdol,5332500.0,3022500.0,5550.0,"Dniester, headwaters",Dniester,Dniester,UA,1.0,71
2943,La Loue [totale] a Parcey,3982500.0,2667500.0,1725.0,Saone,Loue,Rhone,FR,4.0,642
602,Martin En Hijar,3442500.0,2067500.0,1350.0,Martin,Martin,Ebro,ES,2.0,3411
150,Klein Badelmeusel,4642500.0,3187500.0,2650.0,Neisse,Lusatian Neisse,Oder,DE,2.0,4111
713,Agota,5152500.0,2757500.0,3400.0,Tisa,Barcau,Danube,HU,,124211
