version__origin__name,version__version,station_id,StationName,StationLon,StationLat,drainage_area,lon_provided,lat_provided,start_date,end_date,quantity_discharges,drainage_area_provided,to_calibrate,valid_for_origin,legend,comments,Alive,CAL_TYPE,Calibration ID,Catchment,Country code,DrainingArea.km2.LDD,DrainingArea.km2.Provider,EC_Catchments,EC_calib,Exclude,FixedRepPoint,HasD,HasHD,HasHWL,HasRTD,HasRTWL,HasWL,Height,LSFCalib,LisfloodX,LisfloodY,MdlStep,ModelFile,Notes,ObsID,PostProcess,Provider ID,RealTime,River
EFAS,11,02299,Newton Stewart,-4.480000,54.957000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Solway Tweed,UK,400,368,Cree,,0,TRUE,0,1,0,0,0,0,,FALSE,3402500,3632500,24,,Provider upArea too small to be included in calibration,2299,FALSE,1062,FALSE,CREE (SCOTLAND)
EFAS,11,02300,Dalbeatie,-3.839000,54.930000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Solway Tweed,UK,175,199,Urr,,0,TRUE,0,1,0,0,0,0,,FALSE,3437500,3622500,24,,Provider upArea too small to be included in calibration,2300,FALSE,1062,FALSE,URR
EFAS,11,02301,Drumlanrig,-3.798000,55.275000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Nith,UK,525,471,Nith,,0,TRUE,0,1,0,0,0,0,,FALSE,3447500,3657500,24,,Provider upArea too small to be included in calibration,2301,FALSE,1062,FALSE,NITH (SCOTLAND)
EFAS,11,02302,Redhall,-3.449000,55.167000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,R. Annan,UK,75,76.1,Annan,,0,TRUE,0,1,0,0,0,0,,FALSE,3467500,3647500,24,,Provider upArea too small to be included in calibration,2302,FALSE,1062,FALSE,KINNEL WATER
EFAS,11,02303,BALLINLUIG,-3.650000,56.630000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Tay,UK,3100,6190.82,Tay,0,0,TRUE,0,1,0,0,0,0,,FALSE,3487500,3797500,,,almost no data,2303,FALSE,1062,FALSE,Tay
EFAS,11,02304,PITLOCHRY,-3.720000,56.700000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Tay,UK,2850,6190.82,Tay,3,0,TRUE,0,1,0,0,0,0,,TRUE,3487500,3802500,24,,,2304,FALSE,1062,FALSE,Tummel
EFAS,11,02305,Comrie Bridge,-3.978000,56.614000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Tay,UK,375,391.1,Tay,,0,TRUE,0,1,0,0,0,0,,FALSE,3462500,3807500,24,,Provider upArea too small to be included in calibration,2305,FALSE,1062,FALSE,LYON
EFAS,11,02306,Logie Mill,-2.492000,56.767000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Scotland,UK,725,732,Scotland,3,0,TRUE,0,1,0,0,0,0,,TRUE,3557500,3802500,24,,,2306,FALSE,1062,FALSE,NORTH ESK (SCOTLAND)
EFAS,11,02307,Kemback,-2.946000,56.331000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,R. Eden,UK,300,307.4,Eden,,0,TRUE,0,1,0,0,0,0,,FALSE,3522500,3762500,24,,Provider upArea too small to be included in calibration,2307,FALSE,1062,FALSE,EDEN (SCOTLAND)
EFAS,11,02308,Forteviot Bridge,-3.547000,56.347000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Tay,UK,800,782.2,Tay,3,0,TRUE,0,1,0,0,0,0,,TRUE,3487500,3772500,24,,,2308,FALSE,1062,FALSE,EARN
EFAS,11,02309,Cultybraggan,-4.001000,56.360000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Tay,UK,150,99.5,Tay,,0,TRUE,0,1,0,0,0,0,,FALSE,3462500,3777500,24,,Provider upArea too small to be included in calibration,2309,FALSE,1062,FALSE,RUCHILL WATER
EFAS,11,02310,Bridge Of Teith,-4.055000,56.185000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Teith,UK,525,517.7,Teith,3,0,TRUE,0,1,0,0,0,0,,TRUE,3447500,3767500,24,,lake,2310,FALSE,1062,FALSE,TEITH
EFAS,11,02311,Kinbuck,-3.949000,56.225000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Teith,UK,150,161,Teith,,0,TRUE,0,1,0,0,0,0,,FALSE,3462500,3762500,24,,Provider upArea too small to be included in calibration,2311,FALSE,1062,FALSE,ALLAN WATER
EFAS,11,02312,Balnaan Bridge,-3.698000,57.302000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Spey,UK,275,272.2,Spey,,0,TRUE,0,1,0,0,0,0,,FALSE,3497500,3877500,24,,Provider upArea too small to be included in calibration,2312,FALSE,1062,FALSE,DULNAIN
EFAS,11,02313,Headswood,-3.874000,56.017000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Scotland,UK,125,122.3,Carron,,0,TRUE,0,1,0,0,0,0,,FALSE,3462500,3742500,24,,Provider upArea too small to be included in calibration,2313,FALSE,1062,FALSE,CARRON (S. SCOTLAND)
EFAS,11,02314,Condorrat,-4.019000,55.929000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Clyde,UK,25,33.9,Clyde,,0,TRUE,0,1,0,0,0,0,,FALSE,3452500,3732500,24,,Provider upArea too small to be included in calibration,2314,FALSE,1062,FALSE,LUGGIE WATER
EFAS,11,02315,Craigiehall,-3.338000,55.963000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Scotland,UK,350,369,Almond,,0,TRUE,0,1,0,0,0,0,,FALSE,3492500,3727500,24,,Provider upArea too small to be included in calibration,2315,FALSE,1062,FALSE,ALMOND
EFAS,11,02316,Lennoxlove,-2.783000,55.936000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,R. Tyne,UK,100,64,Tyne,,0,TRUE,0,1,0,0,0,0,,FALSE,3527500,3717500,24,,Provider upArea too small to be included in calibration,2316,FALSE,1062,FALSE,GIFFORD WATER
EFAS,11,02317,BOLESIDE,-2.800000,55.590000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Tweed,UK,1525,1500,Tweed,3,0,TRUE,0,1,0,0,0,0,,TRUE,3517500,3677500,24,,,2317,FALSE,1062,FALSE,TWEED (SCOTLAND)
EFAS,11,02318,DRYBURGH,-2.650000,55.580000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Tweed,UK,2150,4936.53,Tweed,,0,TRUE,0,1,0,0,0,0,,FALSE,3527500,3677500,,,Discharge data older than calibration period,2318,FALSE,1062,FALSE,Tweed
EFAS,11,02319,Lyne Station,-3.257000,55.648000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Tweed,UK,125,175,Tweed,,0,TRUE,0,1,0,0,0,0,,FALSE,3487500,3697500,24,,Provider upArea too small to be included in calibration,2319,FALSE,1062,FALSE,LYNE WATER
EFAS,11,02320,Hutton Castle,-2.190000,55.788000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Tweed,UK,525,503,Tweed,3,0,TRUE,0,1,0,0,0,0,,TRUE,3557500,3697500,24,,,2320,FALSE,1062,FALSE,WHITEADDER WATER
EFAS,11,02321,Invergairn,-3.067000,57.061000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Dee,UK,100,150,Dee,,0,TRUE,0,1,0,0,0,0,,FALSE,3527500,3852500,24,,Provider upArea too small to be included in calibration,2321,FALSE,1062,FALSE,GAIRN
EFAS,11,02322,PARK,-2.330000,57.080000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Dee,UK,1800,1844,Dee,3,0,TRUE,0,1,0,0,0,0,,TRUE,3577500,3837500,24,,,2322,FALSE,1062,FALSE,DEE (SCOTLAND)
EFAS,11,02323,Inverugie,-1.831000,57.527000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Scotland,UK,375,325,Ugie,,0,TRUE,0,1,0,0,0,0,,FALSE,3617500,3882500,24,,Provider upArea too small to be included in calibration,2323,FALSE,1062,FALSE,UGIE
EFAS,11,02324,Mill Of Tore,-4.575000,57.334000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Ness,UK,125,105.9,Ness,,0,TRUE,0,1,0,0,0,0,,FALSE,3447500,3892500,24,,Provider upArea too small to be included in calibration,2324,FALSE,1062,FALSE,ENRICK
EFAS,11,02325,Glenmeannie,-4.863000,57.533000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Orrin & Black Water,UK,150,120.5,Orrin & Black Water,,0,TRUE,0,1,0,0,0,0,,FALSE,3437500,3917500,24,,Provider upArea too small to be included in calibration,2325,FALSE,1062,FALSE,MEIG
EFAS,11,02326,ORMISTONE MILL,-2.470000,55.540000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Tweed,UK,1150,4936.53,Tweed,3,0,TRUE,0,1,0,0,0,0,,TRUE,3537500,3672500,24,,moved on affluent,2326,FALSE,1062,FALSE,Teviot
EFAS,11,02327,Jedburgh,-2.546000,55.485000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Tweed,UK,125,139,Tweed,,0,TRUE,0,1,0,0,0,0,,FALSE,3532500,3662500,24,,Provider upArea too small to be included in calibration,2327,FALSE,1062,FALSE,JED WATER
EFAS,11,02328,Hawick,-2.756000,55.435000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Tweed,UK,375,323,Tweed,,0,TRUE,0,1,0,0,0,0,,FALSE,3517500,3662500,24,,Provider upArea too small to be included in calibration,2328,FALSE,1062,FALSE,TEVIOT
EFAS,11,02329,Easter Turnaig,-4.700000,57.962000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Thurso,UK,325,330.7,Thurso,,0,TRUE,0,1,0,0,0,0,,FALSE,3457500,3962500,24,,Provider upArea too small to be included in calibration,2329,FALSE,1062,FALSE,OYKEL
EFAS,11,02330,Halladale,-3.902000,58.479000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Scotland,UK,225,204.6,Halladale,,0,TRUE,0,1,0,0,0,0,,FALSE,3512500,4007500,24,,Provider upArea too small to be included in calibration,2330,FALSE,1062,FALSE,HALLADALE
EFAS,11,02331,Little Assynt,-5.151000,58.175000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Scotland,UK,150,137.5,Inver,,0,TRUE,0,1,0,0,0,0,,FALSE,3437500,3992500,24,,Provider upArea too small to be included in calibration,2331,FALSE,1062,FALSE,INVER
EFAS,11,02332,Wilmslow,-2.225000,53.330000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Mersey,UK,75,72.5,Mersey,,0,TRUE,0,1,0,0,0,0,,FALSE,3512500,3422500,24,,Provider upArea too small to be included in calibration,2332,FALSE,1062,FALSE,BOLLIN
EFAS,11,02333,Ashbrook,-2.494000,53.166000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Weaver,UK,625,622,Weaver,3,0,TRUE,0,1,0,0,0,0,,TRUE,3487500,3412500,24,,,2333,FALSE,1062,FALSE,WEAVER
EFAS,11,02334,Marshfield Bridge,-2.487000,53.093000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Weaver,UK,125,92.7,Weaver,,0,TRUE,0,1,0,0,0,0,,FALSE,3482500,3397500,24,,Provider upArea too small to be included in calibration,2334,FALSE,1062,FALSE,WISTASTON BROOK
EFAS,11,02335,Featherstone,-2.512000,54.943000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Tyne,UK,350,321.9,Tyne,,0,TRUE,0,1,0,0,0,0,,FALSE,3522500,3607500,24,,Provider upArea too small to be included in calibration,2335,FALSE,1062,FALSE,SOUTH TYNE
EFAS,11,02336,Hartford Bridge,-1.619000,55.114000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Lower Tyne,UK,300,269.4,Lower Tyne,,0,TRUE,0,1,0,0,0,0,,FALSE,3582500,3617500,24,,Provider upArea too small to be included in calibration,2336,FALSE,1062,FALSE,BLYTH
EFAS,11,02337,Morwick,-1.631000,55.333000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Northumbria,UK,600,569.8,Northumbria,3,0,TRUE,0,1,0,0,0,0,,TRUE,3582500,3637500,24,,,2337,FALSE,1062,FALSE,COQUET
EFAS,11,02338,Rowanburnfoot,-2.916000,55.074000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Esk,UK,375,319,Esk,,0,TRUE,0,1,0,0,0,0,,FALSE,3502500,3627500,24,,Provider upArea too small to be included in calibration,2338,FALSE,1062,FALSE,LIDDEL WATER
EFAS,11,02339,Coalburn,-2.481000,55.093000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Tyne,UK,75,1.5,Tyne,,0,TRUE,0,1,0,0,0,0,,FALSE,3527500,3622500,24,,Provider upArea too small to be included in calibration,2339,FALSE,1062,FALSE,COAL BURN
EFAS,11,02340,Bullgill,-3.404000,54.732000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,R. Derwent,UK,175,96,Ellen,,0,TRUE,0,1,0,0,0,0,,FALSE,3462500,3592500,24,,Provider upArea too small to be included in calibration,2340,FALSE,1062,FALSE,ELLEN
EFAS,11,02341,Camerton,-3.491000,54.660000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,R. Derwent,UK,675,663,Derwent,3,0,TRUE,0,1,0,0,0,0,,TRUE,3457500,3587500,24,,,2341,FALSE,1062,FALSE,DERWENT (TRIB. IRISH SEA)
EFAS,11,02342,Southwaite Bridge,-3.347000,54.640000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,R. Derwent,UK,175,116.6,Derwent,,0,TRUE,0,1,0,0,0,0,,FALSE,3462500,3582500,24,,Provider upArea too small to be included in calibration,2342,FALSE,1062,FALSE,COCKER
EFAS,11,02343,Newby Bridge Fms,-2.972000,54.268000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,North West,UK,250,247,Leven,,0,TRUE,0,1,0,0,0,0,,FALSE,3482500,3537500,24,,Provider upArea too small to be included in calibration,2343,FALSE,1062,FALSE,LEVEN (TRIB. IRISH SEA)
EFAS,11,02344,Foston Mill,-0.333000,53.977000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,R. Hull,UK,125,57.2,Hull,,0,TRUE,0,1,0,0,0,0,,FALSE,3647500,3477500,24,,Provider upArea too small to be included in calibration,2344,FALSE,1062,FALSE,FOSTON BECK
EFAS,11,02345,Boynton,-0.261000,54.092000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Humber,UK,225,240,Humber,,0,TRUE,0,1,0,0,0,0,,FALSE,3652500,3492500,24,,Provider upArea too small to be included in calibration,2345,FALSE,1062,FALSE,GYPSEY RACE
EFAS,11,02346,Buttercrambe,-0.884000,54.019000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Ouse,UK,1625,1586,Ouse,3,0,TRUE,0,1,0,0,0,0,,TRUE,3612500,3492500,24,,,2346,FALSE,1062,FALSE,DERWENT (TRIB. NORTH SEA)
EFAS,11,02347,Kirkby Mills,-0.918000,54.260000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Ouse,UK,100,59.2,Ouse,,0,TRUE,0,1,0,0,0,0,,FALSE,3612500,3517500,24,,Provider upArea too small to be included in calibration,2347,FALSE,1062,FALSE,DOVE (TRIB. NORTH SEA)
EFAS,11,02348,Kildwick Bridge,-1.980000,53.907000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Ouse,UK,325,282.3,Ouse,,0,TRUE,0,1,0,0,0,0,,FALSE,3537500,3487500,24,,Provider upArea too small to be included in calibration,2348,FALSE,1062,FALSE,AIRE
EFAS,11,02349,Galgate,-2.792000,53.992000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Lune,UK,50,28.5,Lune,,0,TRUE,0,1,0,0,0,0,,FALSE,3487500,3507500,24,,Provider upArea too small to be included in calibration,2349,FALSE,1062,FALSE,CONDER
EFAS,11,02350,U/S A6,-2.742000,53.858000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,North West,UK,50,32,Brock,,0,TRUE,0,1,0,0,0,0,,FALSE,3487500,3487500,24,,Provider upArea too small to be included in calibration,2350,FALSE,1062,FALSE,BROCK
EFAS,11,02351,Sedgwick,-2.754000,54.280000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,North West,UK,250,209,Kent,,0,TRUE,0,1,0,0,0,0,,FALSE,3497500,3537500,24,,Provider upArea too small to be included in calibration,2351,FALSE,1062,FALSE,KENT
EFAS,11,02352,SOUTH PARK,-1.560000,54.510000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,R. Tees,UK,1350,1327.81,Tees,0,0,TRUE,0,1,0,0,0,0,,FALSE,3582500,3542500,24,,wrong location it is a small affluent,2352,FALSE,1062,FALSE,River Skerne
EFAS,11,02353,RUTHERFORD BRIDGE,-1.950000,54.500000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,R. Tees,UK,100,86.1,Tees,,0,TRUE,0,1,0,0,0,0,,FALSE,3552500,3552500,24,,Provider upArea too small to be included in calibration,2353,FALSE,1062,FALSE,GRETA
EFAS,11,02354,ADDINGHAM,-1.860000,53.940000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Ouse,UK,600,11021.81,Ouse,2,0,TRUE,0,1,0,0,0,0,,FALSE,3547500,3477500,24,,Drainage area from provider is wrong  close to 2356,2354,FALSE,1062,FALSE,Wharfe
EFAS,11,02355,Low Houses,-2.257000,54.290000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Ouse,UK,25,10.2,Ouse,,0,TRUE,0,1,0,0,0,0,,FALSE,3527500,3532500,24,,Provider upArea too small to be included in calibration,2355,FALSE,1062,FALSE,SNAIZEHOLME BECK
EFAS,11,02356,FLINT MILL WEIR,-1.360000,53.920000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Ouse,UK,850,758.9,Ouse,3,0,TRUE,0,1,0,0,0,0,,TRUE,3572500,3482500,24,,,2356,FALSE,1062,FALSE,WHARFE
EFAS,11,02357,TADCASTER,-1.270000,53.880000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Ouse,UK,1100,11021.81,Ouse,2,0,TRUE,0,1,0,0,0,0,,FALSE,3587500,3472500,24,,It is on the affluent - Wrong location or wrong area from provider  close to 2356,2357,FALSE,1062,FALSE,Wharfe
EFAS,11,02358,WESTWICK LODGE,-1.460000,54.100000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Ouse,UK,875,914.6,Ouse,3,0,TRUE,0,1,0,0,0,0,,TRUE,3572500,3502500,24,,Moved West to avoid conflict in inflow point,2358,FALSE,1062,FALSE,URE
EFAS,11,02359,CRAKEHILL,-1.350000,54.150000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Ouse,UK,1425,1363,Ouse,3,0,TRUE,0,1,0,0,0,0,,TRUE,3582500,3507500,24,,,2359,FALSE,1062,FALSE,SWALE
EFAS,11,02360,Hunsingor Weir,-1.347000,53.971000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Ouse,UK,450,484.3,Ouse,,0,TRUE,0,1,0,0,0,0,,FALSE,3577500,3487500,24,,Provider upArea too small to be included in calibration,2360,FALSE,1062,FALSE,NIDD
EFAS,11,02361,Preston Le Skerne,-1.548000,54.608000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,R. Tees,UK,225,147,Tees,,0,TRUE,0,1,0,0,0,0,,FALSE,3577500,3557500,24,,Provider upArea too small to be included in calibration,2361,FALSE,1062,FALSE,SKERNE
EFAS,11,02362,Broken Scar,-1.600000,54.518000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,R. Tees,UK,850,818.4,Tees,3,0,TRUE,0,1,0,0,0,0,,TRUE,3567500,3552500,24,,,2362,FALSE,1062,FALSE,TEES
EFAS,11,02363,Mattersey,-0.962000,53.398000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Trent,UK,500,529,Trent,3,0,TRUE,0,1,0,0,0,0,,TRUE,3597500,3417500,24,,,2363,FALSE,1062,FALSE,IDLE
EFAS,11,02364,St. Marys Bridge,-1.472000,52.927000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Trent,UK,1100,1054,Trent,3,0,TRUE,0,1,0,0,0,0,,TRUE,3552500,3377500,24,,,2364,FALSE,1062,FALSE,DERWENT (TRIB. TRENT)
EFAS,11,02365,Marston On Dove,-1.651000,52.856000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Trent,UK,875,883.2,Trent,3,0,TRUE,0,1,0,0,0,0,,TRUE,3537500,3367500,24,,,2365,FALSE,1062,FALSE,DOVE (TRIB. TRENT)
EFAS,11,02366,Izaak Walton,-1.782000,53.055000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Trent,UK,275,83,Trent,,0,TRUE,0,1,0,0,0,0,,FALSE,3532500,3392500,24,,Provider upArea too small to be included in calibration,2366,FALSE,1062,FALSE,DOVE (TRIB. TRENT)
EFAS,11,02367,Polesworth,-1.611000,52.627000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Trent,UK,450,368,Trent,,0,TRUE,0,1,0,0,0,0,,FALSE,3537500,3342500,24,,Provider upArea too small to be included in calibration,2367,FALSE,1062,FALSE,ANKER
EFAS,11,02368,Calthorpe Park,-1.895000,52.460000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Trent,UK,100,74,Trent,,0,TRUE,0,1,0,0,0,0,,FALSE,3517500,3327500,24,,Provider upArea too small to be included in calibration,2368,FALSE,1062,FALSE,REA
EFAS,11,02369,Great Bridgford,-2.174000,52.840000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Trent,UK,175,163,Trent,,0,TRUE,0,1,0,0,0,0,,FALSE,3507500,3372500,24,,Provider upArea too small to be included in calibration,2369,FALSE,1062,FALSE,SOW
EFAS,11,02370,BURN HILL,-1.600000,54.740000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Wear,UK,200,178.5,Wear,,0,TRUE,0,1,0,0,0,0,,FALSE,3577500,3577500,24,,Provider upArea too small to be included in calibration,2370,FALSE,1062,FALSE,BROWNEY
EFAS,11,02371,BEDBURN,-1.820000,54.680000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Wear,UK,100,74.9,Wear,,0,TRUE,0,1,0,0,0,0,,FALSE,3557500,3572500,24,,Provider upArea too small to be included in calibration,2371,FALSE,1062,FALSE,BEDBURN BECK
EFAS,11,02372,Woodhouse Mill,-1.351000,53.366000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Ouse,UK,375,352.2,Ouse,,0,TRUE,0,1,0,0,0,0,,FALSE,3567500,3422500,24,,Provider upArea too small to be included in calibration,2372,FALSE,1062,FALSE,ROTHER (N. ENGLAND)
EFAS,11,02373,Sunderland Bridge,-1.590000,54.733000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Wear,UK,625,657.8,Wear,3,0,TRUE,0,1,0,0,0,0,,TRUE,3572500,3572500,24,,,2373,FALSE,1062,FALSE,WEAR
EFAS,11,02374,LOUTH,0.010000,53.370000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Humber,UK,125,489300,Humber,0,0,TRUE,0,1,0,0,0,0,,FALSE,3662500,3412500,24,,Drainage area from provider is wrong  small LDD uparea,2374,FALSE,1062,FALSE,DARLING RIVER
EFAS,11,02375,WHITE BRIDGE,-0.530000,52.580000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Nene,UK,125,3004.92,Nene,1,0,TRUE,0,1,0,0,0,0,,FALSE,3612500,3322500,24,,Wrong upstream area from provider  Data are for a small river,2375,FALSE,1062,FALSE,Welland
EFAS,11,02376,ABBEY HEATH,0.720000,52.430000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Great Ouse,UK,725,688.5,Great_Ouse,3,0,TRUE,0,1,0,0,0,0,,TRUE,3692500,3297500,24,,,2376,FALSE,1062,FALSE,LITTLE OUSE
EFAS,11,02377,HARROWDEN OLD MILL,-0.680000,52.330000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Nene,UK,225,194,Nene,,0,TRUE,0,1,0,0,0,0,,FALSE,3597500,3302500,24,,Provider upArea too small to be included in calibration,2377,FALSE,1062,FALSE,ISE BROOK
EFAS,11,02378,BEDFORD,-0.460000,52.130000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Great Ouse,UK,1475,1460,Great_Ouse,3,0,TRUE,0,1,0,0,0,0,,TRUE,3602500,3277500,24,,,2378,FALSE,1062,FALSE,BEDFORD OUSE
EFAS,11,02379,ROXTON,-0.300000,52.170000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Great Ouse,UK,1650,1660,Great_Ouse,2,0,TRUE,0,1,0,0,0,0,,FALSE,3612500,3277500,24,,close to 2378,2379,FALSE,1062,FALSE,BEDFORD OUSE
EFAS,11,02380,Old Mill Bridge,-0.555000,52.408000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Nene,UK,25,74.3,Nene,,0,TRUE,0,1,0,0,0,0,,FALSE,3602500,3307500,24,,Provider upArea too small to be included in calibration,2380,FALSE,1062,FALSE,HARPERS BROOK
EFAS,11,02381,Fosters Bridge,-0.580000,52.616000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Welland,UK,75,68.9,Welland,,0,TRUE,0,1,0,0,0,0,,FALSE,3607500,3332500,24,,Provider upArea too small to be included in calibration,2381,FALSE,1062,FALSE,CHATER
EFAS,11,02382,Kates Bridge And King Street Bridge,-0.362000,52.720000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Welland,UK,175,341.9,Welland,,0,TRUE,0,1,0,0,0,0,,FALSE,3622500,3342500,24,,Provider upArea too small to be included in calibration,2382,FALSE,1062,FALSE,GLEN
EFAS,11,02383,Partney Mill,0.098000,53.187000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Witham,UK,100,61.6,Witham,,0,TRUE,0,1,0,0,0,0,,FALSE,3662500,3387500,24,,Provider upArea too small to be included in calibration,2383,FALSE,1062,FALSE,LYMN
EFAS,11,02384,Goulceby Bridge,-0.130000,53.298000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Witham,UK,125,62.5,Witham,,0,TRUE,0,1,0,0,0,0,,FALSE,3647500,3402500,24,,Provider upArea too small to be included in calibration,2384,FALSE,1062,FALSE,BAIN
EFAS,11,02385,Claypole Mill,-0.745000,53.022000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Witham,UK,350,297.9,Witham,,0,TRUE,0,1,0,0,0,0,,FALSE,3602500,3377500,24,,Provider upArea too small to be included in calibration,2385,FALSE,1062,FALSE,WITHAM
EFAS,11,02386,Dernford,0.142000,52.134000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Great Ouse,UK,200,198,Great Ouse,,0,TRUE,0,1,0,0,0,0,,FALSE,3647500,3267500,24,,Provider upArea too small to be included in calibration,2386,FALSE,1062,FALSE,CAM
EFAS,11,02387,Meagre Farm,-0.308000,52.254000,0,0.000000,0.000000,,,0,0,0,0,,,0,,,Great Ouse,UK,200,137.5,Great Ouse,,0,TRUE,0,1,0,0,0,0,,FALSE,3617500,3287500,24,,Provider upArea too small to be included in calibration,2387,FALSE,1062,FALSE,KYM
EFAS,11,02388,Blunham,-0.315000,52.144000,0,0.000000,0.000000,,,0,0,0,0,,,0,HIST_24h,,Great Ouse,UK,500,541.3,Great_Ouse,3,0,TRUE,0,1,0,0,0,0,,TRUE,3617500,3272500,24,,,2388,FALSE,1062,FALSE,IVEL
