start;end;ID
2018-01-01 0:04;2020-01-01 0:04;1702
2018-01-01 0:04;2020-01-01 0:04;1703
2018-01-01 0:04;2020-01-01 0:04;1704
2018-01-01 0:04;2020-01-01 0:04;1705
2018-01-01 0:04;2020-01-01 0:04;1706
2018-01-01 0:04;2020-01-01 0:04;1707
2018-01-01 0:04;2020-01-01 0:04;1708
2018-01-01 0:04;2020-01-01 0:04;1714
2018-01-01 0:04;2020-01-01 0:04;1715
2018-01-01 0:04;2020-01-01 0:04;1716
2018-01-01 0:04;2020-01-01 0:04;1717
2018-01-01 0:04;2020-01-01 0:04;1718
2018-01-01 0:04;2020-01-01 0:04;1719
2018-01-01 0:04;2020-01-01 0:04;1720
2018-01-01 0:04;2020-01-01 0:04;1722
2018-01-01 0:04;2020-01-01 0:04;1723
2018-01-01 0:04;2020-01-01 0:04;1724
2018-01-01 0:04;2020-01-01 0:04;1725
2018-01-01 0:04;2020-01-01 0:04;1726
2018-01-01 0:04;2020-01-01 0:04;1727
2019-01-02 0:00;2021-10-31 23:59;1795
2019-01-02 0:00;2021-10-31 23:59;1797
2019-01-02 0:00;2021-10-31 23:59;1798
2019-01-02 0:00;2021-10-31 23:59;1799
2019-01-02 0:00;2021-10-31 23:59;1800
2019-01-02 0:00;2021-10-31 23:59;1801
2019-01-02 0:00;2021-10-31 23:59;1802
2019-01-02 0:00;2021-10-31 23:59;1804
2019-01-02 0:00;2021-10-31 23:59;1805
2019-01-02 0:00;2021-10-31 23:59;1806
2019-01-02 0:00;2021-10-31 23:59;1807
2019-01-02 0:00;2021-10-31 23:59;1808
2019-01-02 0:00;2021-10-31 23:59;1809
2019-01-02 0:00;2021-10-31 23:59;1810
2019-01-02 0:00;2021-10-31 23:59;1811
2019-01-02 0:00;2021-10-31 23:59;1812
2019-01-02 0:00;2021-10-31 23:59;1814
2019-01-02 0:00;2021-10-31 23:59;1815
2019-01-02 0:00;2021-10-31 23:59;1816
2019-01-02 0:00;2021-10-31 23:59;1817
2019-01-02 0:00;2021-10-31 23:59;1818
2019-01-02 0:00;2021-10-31 23:59;1819
2019-01-02 0:00;2021-10-31 23:59;1820
2019-01-02 0:00;2021-10-31 23:59;1821
2019-01-02 0:00;2021-10-31 23:59;1822
2019-01-02 0:00;2021-10-31 23:59;1823
2019-01-02 0:00;2021-10-31 23:59;1824
2019-01-02 0:00;2021-10-31 23:59;1825
2019-01-02 0:00;2021-10-31 23:59;1826
2019-01-02 0:00;2021-10-31 23:59;1828
2019-01-02 0:00;2021-10-31 23:59;1829
2019-01-02 0:00;2021-10-31 23:59;1830
2019-01-02 0:00;2021-10-31 23:59;1831
2019-01-02 0:00;2021-10-31 23:59;1832
2019-01-02 0:00;2021-10-31 23:59;1833
2019-01-02 0:00;2021-10-31 23:59;1834
2019-01-02 0:00;2021-10-31 23:59;1835
2019-01-02 0:00;2021-10-31 23:59;1836
2019-01-02 0:00;2021-10-31 23:59;1837
2019-01-02 0:00;2021-10-31 23:59;1839
2019-01-02 0:00;2021-10-31 23:59;1840
2019-01-02 0:00;2021-10-31 23:59;1842
2019-01-02 0:00;2021-10-31 23:59;1843
2019-01-02 0:00;2021-10-31 23:59;1844
2019-01-02 0:00;2021-10-31 23:59;1845
2019-01-02 0:00;2021-10-31 23:59;1847
2019-01-02 0:00;2021-10-31 23:59;1848
2019-01-02 0:00;2021-10-31 23:59;1849
2019-01-02 0:00;2021-10-31 23:59;1850
2019-01-02 0:00;2021-10-31 23:59;1851
2019-01-02 0:00;2021-10-31 23:59;1852
2019-01-02 0:00;2021-10-31 23:59;1853
2019-01-02 0:00;2021-10-31 23:59;1854
2019-01-02 0:00;2021-10-31 23:59;1855
2019-01-02 0:00;2021-10-31 23:59;1856
2019-01-02 0:00;2021-10-31 23:59;1857
2019-01-02 0:00;2021-10-31 23:59;1858
2019-01-02 0:00;2021-10-31 23:59;1859
2019-01-02 0:00;2021-10-31 23:59;1860
2019-01-02 0:00;2021-10-31 23:59;1861
2019-01-02 0:00;2021-10-31 23:59;1866
2019-01-02 0:00;2021-10-31 23:59;1867
2019-01-02 0:00;2021-10-31 23:59;1869
2019-01-02 0:00;2021-10-31 23:59;1876
2019-01-02 0:00;2021-10-31 23:59;1877
2019-01-02 0:00;2021-10-31 23:59;1878
2019-01-02 0:00;2021-10-31 23:59;1879
2019-01-02 0:00;2021-10-31 23:59;1880
2019-01-02 0:00;2021-10-31 23:59;1881
2019-01-02 0:00;2021-10-31 23:59;1882
2019-01-02 0:00;2021-10-31 23:59;1883
2018-01-01 0:00;2018-05-31 22:00;3031
2018-01-01 0:00;2020-02-11 13:00;3078
2018-01-27 15:00;2020-02-11 13:00;3079
2018-01-01 0:00;2020-02-11 13:00;3081
2018-07-26 21:00;2020-02-11 13:00;3083
2018-01-01 0:00;2018-12-07 9:40;3086
2018-01-01 0:00;2018-12-07 13:10;3087
2018-01-01 0:00;2019-12-31 21:00;3093
2018-01-01 0:00;2020-06-30 0:00;3094
2018-01-01 0:00;2020-06-30 0:00;3095
2018-01-01 0:00;2020-06-30 0:00;3096
2018-01-01 0:00;2020-06-30 0:00;3097
2018-01-01 0:00;2020-06-30 0:00;3098
2018-01-01 0:00;2021-05-25 18:00;3099
2018-01-01 0:00;2021-05-25 17:00;3100
2018-01-01 0:00;2021-05-25 13:00;3101
2018-01-01 0:00;2021-05-25 13:00;3102
2018-01-01 0:00;2021-05-25 13:00;3103
2018-01-01 0:00;2021-05-25 13:00;3104
2018-01-01 0:00;2021-05-25 13:00;3105
2018-01-01 0:00;2021-05-25 13:00;3106
2018-01-01 0:00;2021-05-25 13:00;3107
2018-01-01 0:00;2021-05-25 15:00;3108
2018-01-01 0:00;2021-05-25 14:00;3109
2018-01-01 0:00;2021-05-25 13:00;3110
2018-01-01 0:00;2021-05-25 14:00;3111
2018-01-01 0:00;2021-05-25 14:00;3112
2018-01-01 0:00;2021-05-25 17:00;3113
2018-01-01 0:00;2021-03-15 14:00;3114
2018-01-01 0:00;2021-05-25 17:00;3115
2018-01-01 0:00;2021-05-25 17:00;3116
2018-01-01 0:00;2021-05-25 14:50;3117
2018-01-01 0:00;2021-05-25 14:50;3118
2018-01-01 0:00;2021-05-25 13:00;3120
2018-01-01 0:00;2021-05-25 13:00;3121
2018-01-01 0:00;2021-05-25 17:00;3122
2018-01-01 0:00;2021-05-25 17:00;3123
2018-01-01 0:00;2021-05-25 17:00;3124
2018-01-01 0:00;2021-05-25 17:00;3125
2018-01-01 0:00;2021-05-25 15:00;3127
2018-01-01 0:00;2021-05-25 15:00;3129
2018-01-01 0:00;2021-05-25 15:00;3130
2018-01-01 0:00;2021-05-25 13:00;3131
2018-01-01 0:00;2021-05-25 13:00;3133
2018-01-01 0:00;2021-05-25 15:00;3135
2018-01-01 0:00;2021-05-25 0:00;3136
2018-01-01 1:00;2021-05-25 15:00;3137
2018-01-01 0:00;2021-05-25 15:00;3138
2018-01-01 0:00;2021-05-25 18:00;3140
2018-01-01 1:00;2021-05-25 18:00;3141
2018-01-01 0:00;2021-05-25 17:00;3142
2018-01-01 0:00;2021-05-25 17:00;3143
2018-01-01 0:00;2021-05-25 17:00;3144
2018-01-01 0:00;2021-05-25 13:00;3145
2018-01-01 0:00;2021-05-25 13:00;3146
2018-01-01 0:00;2021-05-25 13:00;3147
2018-01-01 0:00;2021-02-09 23:00;3148
2018-01-01 0:00;2021-05-25 16:00;3149
2018-01-01 0:00;2021-05-25 17:00;3150
2018-01-01 0:00;2021-05-25 16:00;3151
2018-01-01 0:00;2021-05-25 14:00;3152
2018-01-01 0:00;2021-03-10 10:00;3153
2018-01-01 0:00;2021-05-25 15:00;3154
2018-01-01 0:00;2021-05-25 15:00;3155
2018-01-01 0:00;2021-05-25 15:00;3156
2018-01-01 0:00;2021-05-25 15:00;3157
2018-01-01 0:00;2021-05-24 8:00;3158
2018-01-01 0:00;2021-05-25 15:00;3159
2018-01-01 0:00;2021-05-25 16:00;3160
2018-01-01 0:00;2021-05-25 15:00;3161
2018-01-01 0:00;2021-05-25 17:00;3162
2018-01-01 0:00;2021-05-25 15:00;3163
2018-01-01 0:00;2021-05-25 16:00;3164
2018-01-01 0:00;2021-05-25 16:00;3165
2018-01-01 0:00;2021-05-25 18:00;3166
2018-01-01 0:00;2021-05-25 16:00;3167
2018-01-01 0:00;2021-05-25 16:00;3168
2018-01-01 0:00;2021-05-25 16:00;3169
2018-01-01 0:00;2021-05-25 16:00;3170
2018-01-04 22:00;2021-05-25 16:00;3171
2018-01-01 0:00;2021-05-25 16:00;3172
2018-01-01 0:00;2021-05-25 16:00;3173
2018-01-01 0:00;2021-05-25 16:00;3174
2018-01-01 0:00;2021-05-25 16:00;3175
2018-01-01 16:00;2021-05-25 18:00;3176
2018-01-01 0:00;2021-05-25 18:00;3177
2018-01-01 0:00;2021-05-25 18:00;3178
2018-01-01 0:00;2021-05-25 18:00;3179
2018-01-01 0:00;2021-05-25 17:00;3180
2018-01-01 3:00;2021-05-25 15:00;3181
2018-01-01 0:00;2021-05-25 15:00;3182
2018-01-01 0:00;2021-05-25 14:00;3183
2018-01-01 0:00;2021-05-25 15:00;3184
2018-01-01 0:00;2021-05-25 15:00;3185
2018-01-01 0:00;2021-05-25 15:00;3186
2018-01-01 0:00;2021-05-25 15:00;3187
2018-01-01 9:00;2021-05-25 19:00;3188
2018-01-01 0:00;2021-05-25 13:00;3190
2018-01-01 0:00;2021-05-25 13:00;3191
2018-01-01 0:00;2021-05-25 13:00;3192
2018-01-01 0:00;2021-05-25 14:00;3193
2018-01-01 0:00;2021-05-25 14:00;3194
2018-01-01 0:00;2021-05-25 14:00;3195
2018-01-01 0:00;2021-05-25 14:00;3196
2018-01-03 8:00;2021-05-25 14:00;3197
2018-01-01 0:00;2021-05-25 15:00;3198
2018-01-01 0:00;2021-05-25 15:00;3199
2018-01-01 0:00;2021-05-25 15:00;3200
2018-01-01 0:00;2021-05-25 15:00;3201
2018-01-01 0:00;2021-05-25 16:00;3202
2018-01-01 0:00;2021-05-25 16:00;3203
2018-01-01 0:00;2021-05-25 17:00;3204
2018-01-01 0:00;2021-05-25 13:00;3205
2018-01-01 0:00;2021-05-25 14:00;3206
2018-01-01 0:00;2021-05-25 15:00;3207
2018-01-01 0:00;2021-05-25 16:00;3208
2018-01-01 0:00;2021-05-25 17:00;3209
2018-01-01 0:00;2021-05-25 18:00;3210
2018-01-01 0:00;2021-05-25 18:00;3211
2018-01-01 0:00;2021-05-25 14:00;3212
2018-01-01 0:00;2021-05-25 19:00;3213
2018-01-01 0:00;2021-05-25 19:00;3214
2018-01-01 0:00;2021-05-23 10:00;3215
2018-01-01 0:00;2021-05-25 13:00;3216
2018-01-01 0:00;2021-05-25 14:00;3217
2018-01-01 0:00;2021-05-25 14:00;3218
2018-01-01 0:00;2021-05-25 13:00;3219
2018-01-01 0:00;2021-05-25 14:00;3220
2018-01-01 0:00;2021-05-25 15:00;3221
2018-01-01 0:00;2021-05-25 17:00;3223
2018-01-01 0:00;2021-05-25 14:00;3224
2018-01-01 0:00;2021-05-25 16:00;3225
2018-01-01 0:00;2021-05-25 15:00;3226
2020-08-13 8:00;2021-05-25 15:00;3227
2018-01-01 0:00;2021-05-25 15:00;3228
2018-01-01 0:00;2021-05-25 16:00;3229
2018-01-01 0:00;2021-05-25 16:00;3230
2018-01-01 0:00;2021-05-25 16:00;3232
2018-01-01 0:00;2021-05-25 17:00;3233
2018-01-01 0:00;2021-05-25 14:36;3235
2018-01-01 0:00;2021-05-25 15:00;3236
2018-01-01 0:00;2021-05-25 15:00;3237
2018-01-01 0:00;2021-05-25 16:00;3238
2018-01-01 0:00;2021-05-25 16:00;3239
2018-01-01 0:00;2021-05-25 16:00;3240
2018-01-01 0:00;2021-05-25 17:00;3241
2018-01-01 0:00;2021-05-25 17:00;3242
2018-01-01 0:00;2021-05-25 17:00;3243
2018-01-01 0:00;2021-05-25 18:00;3244
2018-01-01 0:00;2021-01-02 7:00;3245
2018-01-01 0:00;2021-05-25 17:00;3246
2018-01-01 0:00;2021-05-25 17:00;3247
2018-01-01 0:00;2021-05-25 17:00;3248
2018-01-01 1:00;2020-12-17 13:00;3249
2018-01-01 0:00;2021-05-25 13:00;3250
2018-01-01 0:00;2021-05-25 18:00;3251
2018-01-01 0:00;2021-05-25 15:00;3252
2018-01-01 0:00;2021-05-25 16:00;3253
2018-01-01 0:00;2021-05-25 15:00;3254
2018-01-01 0:00;2021-05-25 15:00;3255
2018-01-01 0:00;2021-05-25 16:00;3256
2018-01-01 0:00;2021-05-25 13:00;3257
2018-01-01 0:00;2021-05-25 14:00;3258
2018-01-01 0:00;2021-05-25 14:00;3259
2018-01-01 0:00;2020-10-01 0:00;3271
2018-01-01 7:00;2019-10-01 11:00;3279
2018-01-01 0:00;2020-10-01 0:00;3281
2018-01-01 23:00;2021-12-31 23:00;3307
2018-01-01 3:00;2021-12-31 23:00;3308
2018-01-01 6:00;2021-12-31 23:00;3309
2018-01-01 3:00;2021-12-31 23:00;3310
2019-02-11 14:00;2021-12-31 23:00;3313
2018-01-01 3:00;2021-12-31 23:00;3314
2018-01-01 0:00;2021-12-31 23:00;3317
2018-01-01 5:00;2021-12-31 23:00;3320
2018-01-01 9:00;2021-12-31 23:00;3321
2018-01-02 16:00;2021-12-31 23:00;3322
2018-01-01 0:00;2021-12-31 23:00;3324
2018-01-01 2:00;2021-12-31 23:00;3325
2018-01-01 2:00;2021-12-31 23:00;3328
2018-01-01 0:00;2020-12-31 23:00;3333
2019-02-04 11:00;2021-12-31 23:00;3337
2018-01-01 0:00;2021-12-31 23:00;3338
2018-01-01 1:00;2021-12-31 23:00;3340
2018-01-01 1:00;2021-12-31 23:00;3343
2018-01-01 0:00;2018-12-31 0:00;3355
2018-01-01 23:00;2018-09-30 23:00;4014
2018-01-01 23:00;2018-10-29 23:00;4015
2018-01-01 23:00;2018-12-13 23:00;4016
2019-02-06 19:00;2021-12-31 23:00;4017
2018-01-01 2:00;2021-12-31 23:00;4020
2018-01-01 0:00;2019-10-31 23:00;4110
2018-01-01 0:00;2019-10-31 23:00;4111
2018-01-01 0:00;2019-10-31 23:00;4113
2018-01-01 0:00;2019-10-31 23:00;4114
2018-01-01 0:00;2019-10-31 23:00;4115
2018-01-01 0:00;2019-10-31 23:00;4116
2018-01-01 0:00;2019-10-31 23:00;4119
2018-01-01 0:00;2019-11-30 23:00;4125
2018-01-01 0:00;2019-10-31 23:00;4131
2018-01-01 0:00;2019-10-31 23:00;4133
2018-01-01 0:00;2019-10-31 23:00;4140
2018-01-01 0:00;2019-11-30 23:00;4142
2018-01-01 0:00;2019-11-30 23:00;4143
2018-01-01 0:00;2019-11-26 14:00;4148
2018-01-01 0:00;2019-10-31 23:00;4157
2018-01-01 0:00;2019-10-31 23:00;4160
2018-01-01 0:00;2019-10-31 23:00;4172
2018-01-01 0:00;2019-10-31 23:00;4174
2018-01-01 0:00;2019-10-31 23:00;4182
2018-01-01 0:00;2021-12-31 22:00;4186
2018-01-01 0:00;2021-12-31 22:00;4189
2018-01-01 0:00;2021-12-31 22:00;4192
2018-01-01 0:00;2021-12-31 22:00;4199
2018-01-01 0:00;2021-12-31 22:00;4205
2018-01-01 0:00;2021-12-31 22:00;4211
2018-01-01 0:00;2021-12-31 22:00;4212
2018-01-01 0:00;2021-12-31 22:00;4213
2018-01-01 0:00;2021-12-31 22:00;4216
2018-01-01 0:00;2021-12-31 22:00;4232
2018-01-01 0:00;2021-12-31 22:00;4235
2018-01-01 0:00;2021-12-31 22:00;4236
2018-01-01 0:00;2021-12-31 22:00;4245
2018-01-01 0:00;2021-12-31 22:00;4247
2018-01-01 0:00;2021-12-31 22:00;4248
2018-01-01 0:00;2021-12-31 22:00;4257
2018-01-01 0:00;2021-12-31 22:00;4258
2018-01-01 0:00;2021-12-31 22:00;4272
2018-01-01 0:00;2021-12-31 22:00;4273
2018-01-01 0:00;2021-12-31 22:00;4282
2018-01-01 0:00;2020-09-30 23:00;4288
2018-01-01 0:00;2020-09-30 23:00;4289
2018-01-01 0:00;2020-09-30 23:00;4291
2018-01-01 0:00;2020-09-30 23:00;4292
2018-01-01 0:00;2020-09-30 23:00;4293
2018-01-01 0:00;2020-09-30 23:00;4294
2018-01-01 0:00;2020-09-30 23:00;4298
2018-01-01 0:00;2020-09-30 23:00;4300
2018-01-01 0:00;2020-09-30 23:00;4306
2018-01-01 0:00;2020-09-30 23:00;4308
2018-01-01 0:00;2020-09-30 23:00;4309
2018-01-01 0:00;2020-09-30 23:00;4310
2018-01-01 0:00;2020-09-30 23:00;4311
2018-01-01 0:00;2020-09-30 23:00;4312
2018-01-01 0:00;2020-09-30 23:00;4314
2018-01-01 0:00;2020-09-30 23:00;4316
2018-01-01 0:00;2020-09-30 23:00;4318
2018-01-01 0:00;2020-09-30 23:00;4319
2018-01-01 0:00;2020-09-30 23:00;4321
2018-01-01 0:00;2020-09-30 23:00;4322
2018-01-01 0:00;2020-09-30 23:00;4323
2018-01-01 0:00;2020-09-30 23:00;4324
2018-01-01 0:00;2020-09-30 23:00;4325
2018-01-01 0:00;2020-09-30 23:00;4327
2018-01-01 0:00;2020-09-30 23:00;4328
2018-01-01 0:00;2020-09-30 23:00;4336
2018-01-01 0:00;2020-09-30 23:00;4338
2018-01-01 0:00;2020-09-30 23:00;4339
2018-01-01 0:00;2020-09-30 23:00;4343
2018-01-01 0:00;2020-09-30 23:00;4344
2018-01-01 0:00;2020-09-30 23:00;4346
2018-01-01 0:00;2020-01-01 0:00;4347
2018-01-01 0:00;2020-09-30 23:00;4350
2018-01-01 0:00;2020-09-30 23:00;4351
2018-01-01 0:00;2020-09-30 23:00;4352
2018-01-01 0:00;2020-09-30 23:00;4353
2018-01-01 0:00;2020-01-01 0:00;4358
2018-01-01 0:00;2020-01-01 0:00;4359
2018-01-01 0:00;2020-01-01 0:00;4367
2018-01-01 0:00;2019-01-01 0:00;4385
2018-01-01 0:00;2020-01-01 0:00;4388
2018-01-01 0:00;2019-01-01 0:00;4391
2018-01-01 0:00;2022-10-25 22:00;4415
2018-01-01 0:00;2022-10-25 22:00;4416
2018-01-01 0:00;2021-12-31 23:00;4417
2018-01-01 0:00;2021-12-31 23:00;4418
2018-01-01 0:00;2021-12-31 23:00;4419
2020-11-01 23:59;2021-10-31 23:59;4450
2020-11-01 23:59;2021-10-31 23:59;4451
2020-11-01 23:59;2021-10-31 23:59;4452
2020-11-01 23:59;2021-10-31 23:59;4453
2020-11-01 23:59;2021-10-31 23:59;4455
2020-11-01 23:59;2021-10-31 23:59;4456
2020-11-01 23:59;2021-10-31 23:59;4457
2020-11-01 23:59;2021-10-31 23:59;4458
2020-11-01 23:59;2021-10-31 23:59;4459
2020-11-01 23:59;2021-10-31 23:59;4460
2021-01-01 0:00;2021-12-31 23:30;4497
2021-01-01 0:00;2021-12-31 23:30;4498
2021-01-01 0:00;2021-12-31 23:30;4500
2021-01-01 0:00;2021-12-31 23:30;4504
2021-01-01 0:00;2021-12-31 23:30;4513
2021-01-01 0:00;2021-12-31 23:45;4514
2021-01-01 0:00;2021-12-31 23:30;4515
2018-01-01 0:00;2019-12-31 21:00;4520
2018-01-01 0:00;2019-12-31 21:00;4521
2018-01-01 0:00;2019-12-31 21:00;4522
2018-01-01 0:00;2019-12-31 21:00;4523
2018-01-01 0:00;2019-12-31 21:00;4524
2018-01-01 0:00;2019-12-31 21:00;4525
2018-01-01 0:00;2019-12-31 21:00;4526
2018-01-01 0:00;2019-12-31 21:00;4527
2018-01-01 0:00;2019-12-31 21:00;4528
2018-01-01 0:00;2019-12-31 21:00;4529
2018-01-01 0:00;2019-12-31 21:00;4530
2018-01-01 0:00;2019-12-31 21:00;4531
2018-01-01 0:00;2019-12-31 21:00;4533
2018-01-01 0:00;2019-12-31 21:00;4534
2018-01-01 0:00;2019-12-31 21:00;4536
2018-01-01 0:00;2019-12-31 21:00;4538
2018-01-01 0:00;2019-12-31 21:00;4541
2018-01-01 0:00;2021-12-31 22:45;5066
2018-01-01 0:00;2021-07-13 7:00;5214
2018-01-01 0:00;2021-07-13 7:00;5215
2018-01-01 0:00;2021-07-13 8:00;5218
2018-01-01 0:00;2021-07-13 7:00;5220
2018-01-01 0:00;2021-07-15 7:00;5221
2018-01-01 0:00;2022-10-10 14:00;5223
2018-01-01 0:00;2022-10-10 14:00;5224
2018-01-01 0:00;2022-10-10 14:00;5225
2018-01-01 0:00;2022-10-10 14:00;5226
2018-01-01 0:00;2022-10-10 14:00;5228
2018-01-01 0:00;2022-10-10 14:00;5230
2018-01-01 0:00;2022-10-10 14:00;5231
2018-01-01 0:00;2022-10-10 14:00;5232
